"Time","atm_hum {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-12-08 02:00:00,97.1 %H
2023-12-08 03:00:00,98.0 %H
2023-12-08 04:00:00,98.6 %H
2023-12-08 05:00:00,97.1 %H
2023-12-08 06:00:00,98.7 %H
2023-12-08 07:00:00,99.9 %H
2023-12-08 08:00:00,96.2 %H
2023-12-08 09:00:00,86.6 %H
2023-12-08 10:00:00,80.8 %H
2023-12-08 11:00:00,78.0 %H
2023-12-08 12:00:00,75.2 %H
2023-12-08 13:00:00,72.9 %H
2023-12-08 14:00:00,74.2 %H
2023-12-08 15:00:00,73.3 %H
2023-12-08 16:00:00,71.6 %H
2023-12-08 17:00:00,74.9 %H
2023-12-08 18:00:00,77.0 %H
2023-12-08 19:00:00,79.7 %H
2023-12-08 20:00:00,83.3 %H
2023-12-08 21:00:00,87.3 %H
2023-12-08 22:00:00,89.1 %H
2023-12-08 23:00:00,90.0 %H
2023-12-09 00:00:00,91.0 %H
2023-12-09 01:00:00,91.1 %H
2023-12-09 02:00:00,89.1 %H
2023-12-09 03:00:00,89.3 %H
2023-12-09 04:00:00,90.9 %H
2023-12-09 05:00:00,92.3 %H
2023-12-09 06:00:00,92.1 %H
2023-12-09 07:00:00,91.7 %H
2023-12-09 08:00:00,90.7 %H
2023-12-09 09:00:00,89.1 %H
2023-12-09 10:00:00,86.3 %H
2023-12-09 11:00:00,83.7 %H
2023-12-09 12:00:00,81.4 %H
2023-12-09 13:00:00,81.9 %H
2023-12-09 14:00:00,82.2 %H
2023-12-09 15:00:00,81.7 %H
2023-12-09 16:00:00,82.7 %H
2023-12-09 17:00:00,84.3 %H
2023-12-09 18:00:00,82.7 %H
2023-12-09 19:00:00,84.1 %H
2023-12-09 20:00:00,86.6 %H
2023-12-09 21:00:00,87.4 %H
2023-12-09 22:00:00,89.9 %H
2023-12-09 23:00:00,89.5 %H
2023-12-10 00:00:00,91.2 %H
2023-12-10 01:00:00,93.7 %H
2023-12-10 02:00:00,95.7 %H
2023-12-10 03:00:00,97.3 %H
2023-12-10 04:00:00,94.9 %H
2023-12-10 05:00:00,92.4 %H
2023-12-10 06:00:00,93.4 %H
2023-12-10 07:00:00,93.9 %H
2023-12-10 08:00:00,88.7 %H
2023-12-10 09:00:00,81.8 %H
2023-12-10 10:00:00,78.7 %H
2023-12-10 11:00:00,74.9 %H
2023-12-10 12:00:00,74.0 %H
2023-12-10 13:00:00,71.8 %H
2023-12-10 14:00:00,70.7 %H
2023-12-10 15:00:00,70.6 %H
2023-12-10 16:00:00,70.0 %H
2023-12-10 17:00:00,71.5 %H
2023-12-10 18:00:00,76.2 %H
2023-12-10 19:00:00,78.9 %H
2023-12-26 11:00:00,79.6 %H
2023-12-26 12:00:00,78.1 %H
2023-12-26 13:00:00,77.8 %H
2023-12-26 14:00:00,76.8 %H
2023-12-26 15:00:00,77.7 %H
2023-12-26 16:00:00,77.5 %H
2023-12-26 17:00:00,77.5 %H
2023-12-26 18:00:00,82.6 %H
2023-12-26 19:00:00,85.9 %H
2023-12-26 20:00:00,88.0 %H
2023-12-26 21:00:00,87.1 %H
2023-12-26 22:00:00,86.5 %H
2023-12-26 23:00:00,87.0 %H
2023-12-27 00:00:00,89.8 %H
2023-12-27 01:00:00,93.4 %H
2023-12-27 02:00:00,99.3 %H
2023-12-27 03:00:00,99.9 %H
2023-12-27 04:00:00,99.9 %H
2023-12-27 05:00:00,99.9 %H
2023-12-27 06:00:00,99.9 %H
2023-12-27 07:00:00,99.9 %H
2023-12-27 08:00:00,99.9 %H
2023-12-27 09:00:00,99.9 %H
2023-12-27 10:00:00,99.9 %H
2023-12-27 11:00:00,95.2 %H
2023-12-27 12:00:00,88.4 %H
2023-12-27 13:00:00,85.0 %H
2023-12-27 14:00:00,86.5 %H
2023-12-27 15:00:00,88.4 %H
2023-12-27 16:00:00,91.0 %H
2023-12-27 17:00:00,94.8 %H
2023-12-27 18:00:00,99.5 %H
2023-12-27 19:00:00,99.9 %H
2023-12-27 20:00:00,98.2 %H
2023-12-27 21:00:00,95.2 %H
2023-12-27 22:00:00,96.5 %H
2023-12-27 23:00:00,97.3 %H
2023-12-28 00:00:00,96.9 %H
2023-12-28 01:00:00,93.7 %H
2023-12-28 02:00:00,97.1 %H
2023-12-28 03:00:00,95.6 %H
2023-12-28 04:00:00,97.7 %H
2023-12-28 05:00:00,99.9 %H
2023-12-28 06:00:00,99.9 %H
2023-12-28 07:00:00,99.9 %H
2023-12-28 08:00:00,99.9 %H
2023-12-28 09:00:00,99.9 %H
2023-12-28 10:00:00,94.3 %H
2023-12-28 11:00:00,87.5 %H
2023-12-28 12:00:00,80.1 %H
2023-12-28 13:00:00,73.9 %H
2023-12-28 14:00:00,73.7 %H
2023-12-28 15:00:00,74.6 %H
2023-12-28 16:00:00,77.6 %H
2023-12-28 17:00:00,78.5 %H
2023-12-28 18:00:00,79.5 %H
2023-12-28 19:00:00,82.2 %H
2023-12-28 20:00:00,83.8 %H
2023-12-28 21:00:00,86.3 %H
2023-12-28 22:00:00,89.4 %H
2023-12-28 23:00:00,91.7 %H
2023-12-29 00:00:00,93.7 %H
2023-12-29 01:00:00,96.6 %H
2023-12-29 02:00:00,99.8 %H
2023-12-29 03:00:00,99.9 %H
2023-12-29 04:00:00,99.9 %H
2023-12-29 05:00:00,99.9 %H
2023-12-29 06:00:00,99.9 %H
2023-12-29 07:00:00,99.9 %H
2023-12-29 08:00:00,97.6 %H
2023-12-29 09:00:00,93.0 %H
2023-12-29 10:00:00,89.4 %H
2023-12-29 11:00:00,86.6 %H
2023-12-29 12:00:00,82.5 %H
2023-12-29 13:00:00,77.6 %H
2023-12-29 14:00:00,75.9 %H
2023-12-29 15:00:00,73.5 %H
2023-12-29 16:00:00,72.3 %H
2023-12-29 17:00:00,76.3 %H
2023-12-29 18:00:00,79.1 %H
2023-12-29 19:00:00,85.5 %H
2023-12-29 20:00:00,88.1 %H
2023-12-29 21:00:00,89.2 %H
2023-12-29 22:00:00,89.8 %H
2023-12-29 23:00:00,89.6 %H
2023-12-30 00:00:00,91.9 %H
2023-12-30 01:00:00,94.2 %H
2023-12-30 02:00:00,93.9 %H
2023-12-30 03:00:00,95.5 %H
2023-12-30 04:00:00,99.7 %H
2023-12-30 05:00:00,99.9 %H
2023-12-30 06:00:00,99.9 %H
2023-12-30 07:00:00,99.9 %H
2023-12-30 08:00:00,99.9 %H
2023-12-30 09:00:00,93.3 %H
2023-12-30 10:00:00,81.9 %H
2023-12-30 11:00:00,79.3 %H
2023-12-30 12:00:00,77.3 %H
2023-12-30 13:00:00,78.2 %H
2023-12-30 14:00:00,77.9 %H
2023-12-30 15:00:00,78.0 %H
2023-12-30 16:00:00,77.5 %H
2023-12-30 17:00:00,79.3 %H
2023-12-30 18:00:00,79.4 %H
2023-12-30 19:00:00,79.7 %H
2023-12-30 20:00:00,88.3 %H
2023-12-30 21:00:00,91.1 %H
2023-12-30 22:00:00,94.0 %H
2023-12-30 23:00:00,91.8 %H
2023-12-31 00:00:00,95.7 %H
2023-12-31 01:00:00,98.2 %H
2023-12-31 02:00:00,99.0 %H
2023-12-31 03:00:00,99.9 %H
2023-12-31 04:00:00,99.9 %H
2023-12-31 05:00:00,99.9 %H
2023-12-31 06:00:00,99.3 %H
2023-12-31 07:00:00,98.7 %H
2023-12-31 08:00:00,95.4 %H
2023-12-31 09:00:00,90.7 %H
2023-12-31 10:00:00,87.5 %H
2023-12-31 11:00:00,84.4 %H
2023-12-31 12:00:00,82.0 %H
2023-12-31 13:00:00,81.2 %H
2023-12-31 14:00:00,79.0 %H
2023-12-31 15:00:00,78.1 %H
2023-12-31 16:00:00,78.1 %H
2023-12-31 17:00:00,77.6 %H
2023-12-31 18:00:00,82.0 %H
2023-12-31 19:00:00,91.6 %H
2023-12-31 20:00:00,91.1 %H
2023-12-31 21:00:00,90.6 %H
2023-12-31 22:00:00,91.4 %H
2023-12-31 23:00:00,93.1 %H
2024-01-01 00:00:00,94.6 %H

