"Time","wdir {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-04-28 16:00:00,156
2023-04-28 17:00:00,205
2023-04-28 18:00:00,267
2023-04-28 19:00:00,221
2023-04-28 20:00:00,252
2023-04-28 21:00:00,262
2023-04-28 22:00:00,201
2023-04-28 23:00:00,223
2023-04-29 00:00:00,221
2023-04-29 01:00:00,174
2023-04-29 02:00:00,196
2023-04-29 03:00:00,230
2023-04-29 04:00:00,202
2023-04-29 05:00:00,247
2023-04-29 06:00:00,251
2023-04-29 07:00:00,231
2023-04-29 08:00:00,231
2023-04-29 09:00:00,163
2023-04-29 10:00:00,169
2023-04-29 11:00:00,154
2023-04-29 12:00:00,151
2023-04-29 13:00:00,141
2023-04-29 14:00:00,178
2023-04-29 15:00:00,127
2023-04-29 16:00:00,233
2023-04-29 17:00:00,231
2023-04-29 18:00:00,239
2023-04-29 19:00:00,235
2023-04-29 20:00:00,192
2023-04-29 21:00:00,181
2023-04-29 22:00:00,171
2023-04-29 23:00:00,282
2023-04-30 00:00:00,221
2023-04-30 01:00:00,194
2023-04-30 02:00:00,189
2023-04-30 03:00:00,236
2023-04-30 04:00:00,211
2023-04-30 05:00:00,263
2023-04-30 06:00:00,190
2023-04-30 07:00:00,267
2023-04-30 08:00:00,139
2023-04-30 09:00:00,166
2023-04-30 10:00:00,138
2023-04-30 11:00:00,107
2023-04-30 12:00:00,173
2023-04-30 13:00:00,196
2023-04-30 14:00:00,162
2023-04-30 15:00:00,116
2023-04-30 16:00:00,136
2023-04-30 17:00:00,239
2023-04-30 18:00:00,231
2023-04-30 19:00:00,175
2023-04-30 20:00:00,161
2023-04-30 21:00:00,187
2023-04-30 22:00:00,192
2023-04-30 23:00:00,175
2023-05-01 00:00:00,207

