"Time","wspd {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-03-07 20:00:00,0.403 m/s
2023-03-07 21:00:00,0.546 m/s
2023-03-07 22:00:00,0.278 m/s
2023-03-07 23:00:00,0.158 m/s
2023-03-08 00:00:00,0.136 m/s
2023-03-08 01:00:00,0.311 m/s
2023-03-08 02:00:00,1.23 m/s
2023-03-08 03:00:00,1.36 m/s
2023-03-08 04:00:00,0.839 m/s
2023-03-08 05:00:00,0.467 m/s
2023-03-08 06:00:00,0.263 m/s
2023-03-08 07:00:00,0.292 m/s
2023-03-08 08:00:00,0.458 m/s
2023-03-08 09:00:00,1.08 m/s
2023-03-08 10:00:00,1.58 m/s
2023-03-08 11:00:00,1.10 m/s
2023-03-08 12:00:00,1.63 m/s
2023-03-08 13:00:00,1.97 m/s
2023-03-08 14:00:00,1.63 m/s
2023-03-08 15:00:00,1.28 m/s
2023-03-08 16:00:00,1.36 m/s
2023-03-08 17:00:00,1.28 m/s
2023-03-08 18:00:00,2.45 m/s
2023-03-08 19:00:00,1.05 m/s
2023-03-08 20:00:00,0.427 m/s
2023-03-08 21:00:00,0.611 m/s
2023-03-08 22:00:00,0.345 m/s
2023-03-08 23:00:00,0.230 m/s
2023-03-09 00:00:00,0.261 m/s
2023-03-09 01:00:00,0.401 m/s
2023-03-09 02:00:00,0.522 m/s
2023-03-09 03:00:00,0.620 m/s
2023-03-09 04:00:00,0.872 m/s
2023-03-09 05:00:00,0.736 m/s
2023-03-09 06:00:00,0.714 m/s
2023-03-09 07:00:00,0.615 m/s
2023-03-09 08:00:00,1.43 m/s
2023-03-09 09:00:00,1.58 m/s
2023-03-09 10:00:00,1.26 m/s
2023-03-09 11:00:00,0.904 m/s
2023-03-09 12:00:00,0.820 m/s
2023-03-09 13:00:00,0.697 m/s
2023-03-09 14:00:00,1.60 m/s
2023-03-09 15:00:00,2.29 m/s
2023-03-09 16:00:00,2.22 m/s
2023-03-09 17:00:00,1.58 m/s
2023-03-09 18:00:00,0.461 m/s
2023-03-09 19:00:00,0.585 m/s
2023-03-09 20:00:00,0.416 m/s
2023-03-09 21:00:00,0.475 m/s
2023-03-09 22:00:00,0.457 m/s
2023-03-09 23:00:00,0.658 m/s
2023-03-10 00:00:00,0.638 m/s
2023-03-10 01:00:00,0.609 m/s
2023-03-10 02:00:00,0.766 m/s
2023-03-10 03:00:00,0.582 m/s
2023-03-10 04:00:00,0.366 m/s
2023-03-10 05:00:00,0.494 m/s
2023-03-10 06:00:00,0.204 m/s
2023-03-10 07:00:00,0.273 m/s
2023-03-10 08:00:00,0.224 m/s
2023-03-10 09:00:00,0.266 m/s
2023-03-10 10:00:00,0.755 m/s
2023-03-10 11:00:00,0.585 m/s
2023-03-10 12:00:00,1.31 m/s
2023-03-10 13:00:00,1.32 m/s
2023-03-10 14:00:00,1.23 m/s
2023-03-10 15:00:00,1.35 m/s
2023-03-10 16:00:00,1.62 m/s
2023-03-10 17:00:00,2.93 m/s
2023-03-10 18:00:00,1.49 m/s
2023-03-10 19:00:00,1.83 m/s
2023-03-10 20:00:00,1.60 m/s
2023-03-10 21:00:00,1.40 m/s
2023-03-10 22:00:00,1.50 m/s
2023-03-10 23:00:00,1.38 m/s
2023-03-11 00:00:00,1.12 m/s
2023-03-11 01:00:00,0.903 m/s
2023-03-11 02:00:00,0.356 m/s
2023-03-11 03:00:00,0.401 m/s
2023-03-11 04:00:00,0.630 m/s
2023-03-11 05:00:00,0.401 m/s
2023-03-11 06:00:00,0.160 m/s
2023-03-11 07:00:00,0.163 m/s
2023-03-11 08:00:00,0.673 m/s
2023-03-11 09:00:00,1.21 m/s
2023-03-11 10:00:00,1.26 m/s
2023-03-11 11:00:00,1.55 m/s
2023-03-11 12:00:00,1.63 m/s
2023-03-11 13:00:00,1.74 m/s
2023-03-11 14:00:00,1.80 m/s
2023-03-11 15:00:00,1.41 m/s
2023-03-11 16:00:00,1.46 m/s
2023-03-11 17:00:00,0.624 m/s
2023-03-11 18:00:00,0.418 m/s
2023-03-11 19:00:00,0.106 m/s
2023-03-11 20:00:00,0.262 m/s
2023-03-11 21:00:00,2.05 m/s
2023-03-11 22:00:00,0.753 m/s
2023-03-11 23:00:00,0.750 m/s
2023-03-12 00:00:00,0.538 m/s
2023-03-12 01:00:00,0.401 m/s
2023-03-12 02:00:00,0.117 m/s
2023-03-12 03:00:00,0.310 m/s
2023-03-12 04:00:00,0.0602 m/s
2023-03-12 05:00:00,0.282 m/s
2023-03-12 06:00:00,0.188 m/s
2023-03-12 07:00:00,0.255 m/s
2023-03-12 08:00:00,0.286 m/s
2023-03-12 09:00:00,0.285 m/s
2023-03-12 10:00:00,0.514 m/s
2023-03-12 11:00:00,0.902 m/s
2023-03-12 12:00:00,1.54 m/s
2023-03-12 13:00:00,1.70 m/s
2023-03-12 14:00:00,1.65 m/s
2023-03-12 15:00:00,1.28 m/s
2023-03-12 16:00:00,2.06 m/s
2023-03-12 17:00:00,2.43 m/s
2023-03-12 18:00:00,2.23 m/s
2023-03-12 19:00:00,1.99 m/s
2023-03-12 20:00:00,1.37 m/s
2023-03-12 21:00:00,0.482 m/s
2023-03-12 22:00:00,0.812 m/s
2023-03-12 23:00:00,0.710 m/s
2023-03-13 00:00:00,0.177 m/s
2023-03-13 01:00:00,0.410 m/s
2023-03-13 02:00:00,0.158 m/s
2023-03-13 03:00:00,0.187 m/s
2023-03-13 04:00:00,0.251 m/s
2023-03-13 05:00:00,0.108 m/s
2023-03-13 06:00:00,0.212 m/s
2023-03-13 07:00:00,0.580 m/s
2023-03-13 08:00:00,0.678 m/s
2023-03-13 09:00:00,1.18 m/s
2023-03-13 10:00:00,1.27 m/s
2023-03-13 11:00:00,1.25 m/s
2023-03-13 12:00:00,1.50 m/s
2023-03-13 13:00:00,1.44 m/s
2023-03-13 14:00:00,0.581 m/s
2023-03-13 15:00:00,0.787 m/s
2023-03-13 16:00:00,0.778 m/s
2023-03-13 17:00:00,0.274 m/s
2023-03-13 18:00:00,1.78 m/s
2023-03-13 19:00:00,1.95 m/s
2023-03-13 20:00:00,1.36 m/s
2023-03-13 21:00:00,1.12 m/s
2023-03-13 22:00:00,0.650 m/s
2023-03-13 23:00:00,1.05 m/s
2023-03-14 00:00:00,0.462 m/s
2023-03-14 01:00:00,0.191 m/s
2023-03-14 02:00:00,0.325 m/s
2023-03-14 03:00:00,0.422 m/s
2023-03-14 04:00:00,1.40 m/s
2023-03-14 05:00:00,1.14 m/s
2023-03-14 06:00:00,0.484 m/s
2023-03-14 07:00:00,0.418 m/s
2023-03-14 08:00:00,0.374 m/s
2023-03-14 09:00:00,1.36 m/s
2023-03-14 10:00:00,1.15 m/s
2023-03-14 11:00:00,1.66 m/s
2023-03-14 12:00:00,1.57 m/s
2023-03-14 13:00:00,1.60 m/s
2023-03-14 14:00:00,1.35 m/s
2023-03-14 15:00:00,0.903 m/s
2023-03-14 16:00:00,0.921 m/s
2023-03-14 17:00:00,1.01 m/s
2023-03-14 18:00:00,1.16 m/s
2023-03-14 19:00:00,0.996 m/s
2023-03-14 20:00:00,0.670 m/s
2023-03-14 21:00:00,0.328 m/s
2023-03-14 22:00:00,0.115 m/s
2023-03-14 23:00:00,0.238 m/s
2023-03-15 00:00:00,0.111 m/s
2023-03-15 01:00:00,0.474 m/s
2023-03-15 02:00:00,0.174 m/s
2023-03-15 03:00:00,1.04 m/s
2023-03-15 04:00:00,1.18 m/s
2023-03-15 05:00:00,0.441 m/s
2023-03-15 06:00:00,0.644 m/s
2023-03-15 07:00:00,0.913 m/s
2023-03-15 08:00:00,0.851 m/s
2023-03-15 09:00:00,0.444 m/s
2023-03-15 10:00:00,0.542 m/s
2023-03-15 11:00:00,0.864 m/s
2023-03-15 12:00:00,0.823 m/s
2023-03-15 13:00:00,0.811 m/s
2023-03-15 14:00:00,0.824 m/s
2023-03-15 15:00:00,1.09 m/s
2023-03-15 16:00:00,0.759 m/s
2023-03-15 17:00:00,0.805 m/s
2023-03-15 18:00:00,0.432 m/s
2023-03-15 19:00:00,0.829 m/s
2023-03-15 20:00:00,0.537 m/s
2023-03-15 21:00:00,0.910 m/s
2023-03-15 22:00:00,1.35 m/s
2023-03-15 23:00:00,1.65 m/s
2023-03-16 00:00:00,1.64 m/s
2023-03-16 01:00:00,1.74 m/s
2023-03-16 02:00:00,1.74 m/s
2023-03-16 03:00:00,2.45 m/s
2023-03-16 04:00:00,1.56 m/s
2023-03-16 05:00:00,1.06 m/s
2023-03-16 06:00:00,0.728 m/s
2023-03-16 07:00:00,0.176 m/s
2023-03-16 08:00:00,0.766 m/s
2023-03-16 09:00:00,1.07 m/s
2023-03-16 10:00:00,0.998 m/s
2023-03-16 11:00:00,0.819 m/s
2023-03-16 12:00:00,0.670 m/s
2023-03-16 13:00:00,0.832 m/s
2023-03-16 14:00:00,0.939 m/s
2023-03-16 15:00:00,0.475 m/s
2023-03-16 16:00:00,1.27 m/s
2023-03-16 17:00:00,1.10 m/s
2023-03-16 18:00:00,2.62 m/s
2023-03-16 19:00:00,1.03 m/s
2023-03-16 20:00:00,0.625 m/s
2023-03-16 21:00:00,2.28 m/s
2023-03-16 22:00:00,2.94 m/s
2023-03-16 23:00:00,0.620 m/s
2023-03-17 00:00:00,0.200 m/s
2023-03-17 01:00:00,0.419 m/s
2023-03-17 02:00:00,0.454 m/s
2023-03-17 03:00:00,0.490 m/s
2023-03-17 04:00:00,0.248 m/s
2023-03-17 05:00:00,0.128 m/s
2023-03-17 06:00:00,0.417 m/s
2023-03-17 07:00:00,0.412 m/s
2023-03-17 08:00:00,0.774 m/s
2023-03-17 09:00:00,1.55 m/s
2023-03-17 10:00:00,1.06 m/s
2023-03-17 11:00:00,1.34 m/s
2023-03-17 12:00:00,0.621 m/s
2023-03-17 13:00:00,1 m/s
2023-03-17 14:00:00,0.688 m/s
2023-03-17 15:00:00,0.375 m/s
2023-03-17 16:00:00,1.09 m/s
2023-03-17 17:00:00,1.54 m/s
2023-03-17 18:00:00,1.15 m/s
2023-03-17 19:00:00,1.29 m/s
2023-03-17 20:00:00,2.09 m/s
2023-03-17 21:00:00,1.64 m/s
2023-03-17 22:00:00,2.73 m/s
2023-03-17 23:00:00,1.27 m/s
2023-03-18 00:00:00,0.464 m/s
2023-03-18 01:00:00,0.817 m/s
2023-03-18 02:00:00,0.524 m/s
2023-03-18 03:00:00,0.295 m/s
2023-03-18 04:00:00,0.0923 m/s
2023-03-18 05:00:00,0.140 m/s
2023-03-18 06:00:00,0.336 m/s
2023-03-18 07:00:00,0.608 m/s
2023-03-18 08:00:00,1.03 m/s
2023-03-18 09:00:00,1.35 m/s
2023-03-18 10:00:00,1.58 m/s
2023-03-18 11:00:00,1.58 m/s
2023-03-18 12:00:00,1.57 m/s
2023-03-18 13:00:00,1.47 m/s
2023-03-18 14:00:00,1.03 m/s
2023-03-18 15:00:00,1.25 m/s
2023-03-18 16:00:00,1.41 m/s
2023-03-18 17:00:00,1.59 m/s
2023-03-18 18:00:00,1.32 m/s
2023-03-18 19:00:00,0.567 m/s
2023-03-18 20:00:00,1.06 m/s
2023-03-18 21:00:00,1.84 m/s
2023-03-18 22:00:00,1.73 m/s
2023-03-18 23:00:00,2.15 m/s
2023-03-19 00:00:00,1.38 m/s
2023-03-19 01:00:00,1.02 m/s
2023-03-19 02:00:00,1.03 m/s
2023-03-19 03:00:00,1.60 m/s
2023-03-19 04:00:00,1.36 m/s
2023-03-19 05:00:00,0.673 m/s
2023-03-19 06:00:00,0.595 m/s
2023-03-19 07:00:00,0.252 m/s
2023-03-19 08:00:00,0.404 m/s
2023-03-19 09:00:00,0.582 m/s
2023-03-19 10:00:00,0.691 m/s
2023-03-19 11:00:00,0.987 m/s
2023-03-19 12:00:00,1.21 m/s
2023-03-19 13:00:00,0.973 m/s
2023-03-19 14:00:00,1.06 m/s
2023-03-19 15:00:00,1.59 m/s
2023-03-19 16:00:00,1.68 m/s
2023-03-19 17:00:00,3.05 m/s
2023-03-19 18:00:00,2.07 m/s
2023-03-19 19:00:00,1.01 m/s
2023-03-19 20:00:00,1.04 m/s
2023-03-19 21:00:00,0.838 m/s
2023-03-19 22:00:00,0.950 m/s
2023-03-19 23:00:00,1.89 m/s
2023-03-20 00:00:00,1.67 m/s
2023-03-20 01:00:00,0.647 m/s
2023-03-20 02:00:00,0.262 m/s
2023-03-20 03:00:00,0.556 m/s
2023-03-20 04:00:00,0.736 m/s
2023-03-20 05:00:00,0.313 m/s
2023-03-20 06:00:00,0.350 m/s
2023-03-20 07:00:00,0.723 m/s
2023-03-20 08:00:00,1.10 m/s
2023-03-20 09:00:00,0.671 m/s
2023-03-20 10:00:00,1.27 m/s
2023-03-20 11:00:00,1.48 m/s
2023-03-20 12:00:00,1.31 m/s
2023-03-20 13:00:00,1.58 m/s
2023-03-20 14:00:00,1.95 m/s
2023-03-20 15:00:00,1.31 m/s
2023-03-20 16:00:00,0.638 m/s
2023-03-20 17:00:00,0.956 m/s
2023-03-20 18:00:00,1.55 m/s
2023-03-20 19:00:00,2.39 m/s
2023-03-20 20:00:00,2.72 m/s
2023-03-20 21:00:00,2.85 m/s
2023-03-20 22:00:00,1.60 m/s
2023-03-20 23:00:00,1.79 m/s
2023-03-21 00:00:00,1.33 m/s
2023-03-21 01:00:00,1.25 m/s
2023-03-21 02:00:00,1.30 m/s
2023-03-21 03:00:00,1.57 m/s
2023-03-21 04:00:00,1.36 m/s
2023-03-21 05:00:00,2.09 m/s
2023-03-21 06:00:00,0.745 m/s
2023-03-21 07:00:00,0.535 m/s
2023-03-21 08:00:00,0.668 m/s
2023-03-21 09:00:00,0.913 m/s
2023-03-21 10:00:00,1.61 m/s
2023-03-21 11:00:00,1.84 m/s
2023-03-21 12:00:00,2.32 m/s
2023-03-21 13:00:00,1.05 m/s
2023-03-21 14:00:00,0.900 m/s
2023-03-21 15:00:00,0.831 m/s
2023-03-21 16:00:00,1.07 m/s
2023-03-21 17:00:00,0.809 m/s
2023-03-21 18:00:00,2.10 m/s
2023-03-21 19:00:00,1.52 m/s
2023-03-21 20:00:00,2.33 m/s
2023-03-21 21:00:00,1.60 m/s
2023-03-21 22:00:00,1.12 m/s
2023-03-21 23:00:00,1.50 m/s
2023-03-22 00:00:00,1.24 m/s
2023-03-22 01:00:00,3.78 m/s
2023-03-22 02:00:00,2.73 m/s
2023-03-22 03:00:00,2.02 m/s
2023-03-22 04:00:00,1.73 m/s
2023-03-22 05:00:00,0.659 m/s
2023-03-22 06:00:00,0.275 m/s
2023-03-22 07:00:00,0.475 m/s
2023-03-22 08:00:00,0.633 m/s
2023-03-22 09:00:00,1.11 m/s
2023-03-22 10:00:00,0.780 m/s
2023-03-22 11:00:00,1.37 m/s
2023-03-22 12:00:00,1.54 m/s
2023-03-22 13:00:00,1.28 m/s
2023-03-22 14:00:00,1.94 m/s
2023-03-22 15:00:00,1.18 m/s
2023-03-22 16:00:00,1.42 m/s
2023-03-22 17:00:00,1.03 m/s
2023-03-22 18:00:00,1.55 m/s
2023-03-22 19:00:00,0.900 m/s
2023-03-22 20:00:00,1.26 m/s
2023-03-22 21:00:00,1.03 m/s
2023-03-22 22:00:00,0.729 m/s
2023-03-22 23:00:00,1.06 m/s
2023-03-23 00:00:00,0.713 m/s
2023-03-23 01:00:00,0.441 m/s
2023-03-23 02:00:00,0.305 m/s
2023-03-23 03:00:00,0.307 m/s
2023-03-23 04:00:00,0.819 m/s
2023-03-23 05:00:00,1.76 m/s
2023-03-23 06:00:00,0.955 m/s
2023-03-23 07:00:00,0.450 m/s
2023-03-23 08:00:00,0.257 m/s
2023-03-23 09:00:00,0.500 m/s
2023-03-23 10:00:00,0.731 m/s
2023-03-23 11:00:00,1.18 m/s
2023-03-23 12:00:00,0.920 m/s
2023-03-23 13:00:00,0.143 m/s
2023-03-23 14:00:00,0.611 m/s
2023-03-23 15:00:00,0.611 m/s
2023-03-23 16:00:00,0.636 m/s
2023-03-23 17:00:00,2.06 m/s
2023-03-23 18:00:00,2.14 m/s
2023-03-23 19:00:00,1.38 m/s

