"Time","wspd {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-02-02 08:30:00,1.39 m/s
2023-02-02 09:00:00,1.38 m/s
2023-02-02 09:30:00,1.79 m/s
2023-02-02 10:00:00,1.81 m/s
2023-02-02 10:30:00,1.84 m/s
2023-02-02 11:00:00,1.89 m/s
2023-02-02 11:30:00,2.44 m/s
2023-02-02 12:00:00,1.55 m/s
2023-02-02 12:30:00,2.05 m/s
2023-02-02 13:00:00,1.89 m/s
2023-02-02 13:30:00,1.56 m/s
2023-02-02 14:00:00,1.87 m/s
2023-02-02 14:30:00,2.51 m/s
2023-02-02 15:00:00,1.95 m/s
2023-02-02 15:30:00,2.14 m/s
2023-02-02 16:00:00,1.97 m/s
2023-02-02 16:30:00,1.16 m/s
2023-02-02 17:00:00,1.78 m/s
2023-02-02 17:30:00,1.35 m/s
2023-02-02 18:00:00,1.13 m/s
2023-02-02 18:30:00,0.847 m/s
2023-02-02 19:00:00,1.65 m/s
2023-02-02 19:30:00,2.26 m/s
2023-02-02 20:00:00,2.69 m/s
2023-02-02 20:30:00,1.64 m/s
2023-02-02 21:00:00,1.83 m/s
2023-02-02 21:30:00,1.52 m/s
2023-02-02 22:00:00,1.48 m/s
2023-02-02 22:30:00,1.97 m/s
2023-02-02 23:00:00,0.955 m/s
2023-02-02 23:30:00,0.979 m/s
2023-02-03 00:00:00,1.16 m/s
2023-02-03 00:30:00,1.65 m/s
2023-02-03 01:00:00,1.73 m/s
2023-02-03 01:30:00,1.65 m/s
2023-02-03 02:00:00,1.29 m/s
2023-02-03 02:30:00,1.60 m/s
2023-02-03 03:00:00,1.63 m/s
2023-02-03 03:30:00,1.86 m/s
2023-02-03 04:00:00,1.36 m/s
2023-02-03 04:30:00,1.79 m/s
2023-02-03 05:00:00,1.30 m/s
2023-02-03 05:30:00,1.32 m/s
2023-02-03 06:00:00,0.959 m/s
2023-02-03 06:30:00,1.01 m/s
2023-02-03 07:00:00,0.800 m/s
2023-02-03 07:30:00,0.941 m/s
2023-02-03 08:00:00,1.42 m/s
2023-02-03 08:30:00,1.57 m/s
2023-02-03 09:00:00,2.33 m/s
2023-02-03 09:30:00,1.94 m/s
2023-02-03 10:00:00,1.98 m/s
2023-02-03 10:30:00,1.56 m/s
2023-02-03 11:00:00,0.980 m/s
2023-02-03 11:30:00,0.927 m/s
2023-02-03 12:00:00,0.795 m/s
2023-02-03 12:30:00,0.810 m/s
2023-02-03 13:00:00,0.858 m/s
2023-02-03 13:30:00,0.785 m/s
2023-02-03 14:00:00,0.494 m/s
2023-02-03 14:30:00,0.747 m/s
2023-02-03 15:00:00,0.867 m/s
2023-02-03 15:30:00,0.953 m/s
2023-02-03 16:00:00,0.573 m/s
2023-02-03 16:30:00,0.444 m/s
2023-02-03 17:00:00,0.625 m/s
2023-02-03 17:30:00,1.38 m/s
2023-02-03 18:00:00,1.88 m/s
2023-02-03 18:30:00,1.54 m/s
2023-02-03 19:00:00,1.29 m/s
2023-02-03 19:30:00,1.63 m/s
2023-02-03 20:00:00,2.18 m/s
2023-02-03 20:30:00,2.35 m/s
2023-02-03 21:00:00,3.72 m/s
2023-02-03 21:30:00,2.71 m/s
2023-02-03 22:00:00,3.23 m/s
2023-02-03 22:30:00,1.65 m/s
2023-02-03 23:00:00,1.93 m/s
2023-02-03 23:30:00,1.21 m/s
2023-02-04 00:00:00,1.12 m/s
2023-02-04 00:30:00,1.37 m/s
2023-02-04 01:00:00,1.31 m/s
2023-02-04 01:30:00,1.42 m/s
2023-02-04 02:00:00,1.23 m/s
2023-02-04 02:30:00,1.30 m/s
2023-02-04 03:00:00,1.02 m/s
2023-02-04 03:30:00,1.11 m/s
2023-02-04 04:00:00,0.723 m/s
2023-02-04 04:30:00,0.515 m/s
2023-02-04 05:00:00,0.280 m/s
2023-02-04 05:30:00,0.482 m/s
2023-02-04 06:00:00,0.352 m/s
2023-02-04 06:30:00,0.653 m/s
2023-02-04 07:00:00,0.388 m/s
2023-02-04 07:30:00,0.450 m/s
2023-02-04 08:00:00,0.547 m/s
2023-02-04 08:30:00,0.659 m/s
2023-02-04 09:00:00,0.811 m/s
2023-02-04 09:30:00,0.795 m/s
2023-02-04 10:00:00,0.567 m/s
2023-02-04 10:30:00,0.695 m/s
2023-02-04 11:00:00,0.520 m/s
2023-02-04 11:30:00,0.472 m/s
2023-02-04 12:00:00,0.947 m/s
2023-02-04 12:30:00,1.14 m/s
2023-02-04 13:00:00,0.883 m/s
2023-02-04 13:30:00,1.17 m/s
2023-02-04 14:00:00,1.28 m/s
2023-02-04 14:30:00,1.55 m/s
2023-02-04 15:00:00,1.19 m/s
2023-02-04 15:30:00,1.02 m/s
2023-02-04 16:00:00,0.895 m/s
2023-02-04 16:30:00,0.973 m/s
2023-02-04 17:00:00,1.50 m/s
2023-02-04 17:30:00,1.28 m/s
2023-02-04 18:00:00,1.03 m/s
2023-02-04 18:30:00,1.29 m/s
2023-02-04 19:00:00,0.641 m/s
2023-02-04 19:30:00,0.644 m/s
2023-02-04 20:00:00,0.735 m/s
2023-02-04 20:30:00,0.877 m/s
2023-02-04 21:00:00,0.845 m/s
2023-02-04 21:30:00,0.389 m/s
2023-02-04 22:00:00,0.793 m/s
2023-02-04 22:30:00,1.01 m/s
2023-02-04 23:00:00,1.01 m/s
2023-02-04 23:30:00,0.595 m/s
2023-02-05 00:00:00,1.12 m/s
2023-02-05 00:30:00,0.858 m/s
2023-02-05 01:00:00,0.853 m/s
2023-02-05 01:30:00,0.970 m/s
2023-02-05 02:00:00,0.619 m/s
2023-02-05 02:30:00,0.746 m/s
2023-02-05 03:00:00,0.653 m/s
2023-02-05 03:30:00,1.01 m/s
2023-02-05 04:00:00,1.13 m/s
2023-02-05 04:30:00,1.07 m/s
2023-02-05 05:00:00,0.919 m/s
2023-02-05 05:30:00,0.806 m/s
2023-02-05 06:00:00,1.05 m/s
2023-02-05 06:30:00,1.42 m/s
2023-02-05 07:00:00,2.65 m/s
2023-02-05 07:30:00,2.87 m/s
2023-02-05 08:00:00,2.85 m/s
2023-02-05 08:30:00,3.37 m/s
2023-02-05 09:00:00,2.13 m/s
2023-02-05 09:30:00,2.73 m/s
2023-02-05 10:00:00,2.12 m/s
2023-02-05 10:30:00,1.65 m/s
2023-02-05 11:00:00,2.21 m/s
2023-02-05 11:30:00,2.08 m/s
2023-02-05 12:00:00,2.46 m/s
2023-02-05 12:30:00,1.44 m/s
2023-02-05 13:00:00,1.26 m/s
2023-02-05 13:30:00,0.833 m/s
2023-02-05 14:00:00,0.789 m/s
2023-02-05 14:30:00,0.711 m/s
2023-02-05 15:00:00,0.917 m/s
2023-02-05 15:30:00,1.21 m/s
2023-02-05 16:00:00,0.905 m/s
2023-02-05 16:30:00,0.350 m/s
2023-02-05 17:00:00,0.443 m/s
2023-02-05 17:30:00,0.625 m/s
2023-02-05 18:00:00,0.445 m/s
2023-02-05 18:30:00,0.247 m/s
2023-02-05 19:00:00,0.636 m/s
2023-02-05 19:30:00,0.567 m/s
2023-02-05 20:00:00,0.375 m/s
2023-02-05 20:30:00,0.333 m/s
2023-02-05 21:00:00,0.468 m/s
2023-02-05 21:30:00,0.652 m/s
2023-02-05 22:00:00,0.909 m/s
2023-02-05 22:30:00,1.58 m/s
2023-02-05 23:00:00,1.29 m/s
2023-02-05 23:30:00,1.18 m/s
2023-02-06 00:00:00,0.857 m/s
2023-02-06 00:30:00,0.919 m/s
2023-02-06 01:00:00,0.695 m/s
2023-02-06 01:30:00,0.255 m/s
2023-02-06 02:00:00,0.550 m/s
2023-02-06 02:30:00,0.490 m/s
2023-02-06 03:00:00,0.463 m/s
2023-02-06 03:30:00,0.774 m/s
2023-02-06 04:00:00,1.07 m/s
2023-02-06 04:30:00,0.967 m/s
2023-02-06 05:00:00,0.656 m/s
2023-02-06 05:30:00,0.843 m/s
2023-02-06 06:00:00,0.654 m/s
2023-02-06 06:30:00,0.735 m/s
2023-02-06 07:00:00,0.589 m/s
2023-02-06 07:30:00,0.365 m/s
2023-02-06 08:00:00,1.13 m/s
2023-02-06 08:30:00,1.23 m/s
2023-02-06 09:00:00,1.13 m/s
2023-02-06 09:30:00,1.14 m/s
2023-02-06 10:00:00,0.595 m/s
2023-02-06 10:30:00,1.25 m/s
2023-02-06 11:00:00,1.19 m/s
2023-02-06 11:30:00,1.01 m/s
2023-02-06 12:00:00,1.07 m/s
2023-02-06 12:30:00,1.17 m/s
2023-02-06 13:00:00,1.11 m/s
2023-02-06 13:30:00,1.22 m/s
2023-02-06 14:00:00,0.700 m/s
2023-02-06 14:30:00,1.28 m/s
2023-02-06 15:00:00,1.34 m/s
2023-02-06 15:30:00,1.01 m/s
2023-02-06 16:00:00,0.882 m/s
2023-02-06 16:30:00,1.03 m/s
2023-02-06 17:00:00,0.685 m/s
2023-02-06 17:30:00,0.600 m/s
2023-02-06 18:00:00,0.369 m/s
2023-02-06 18:30:00,1.01 m/s
2023-02-06 19:00:00,1.12 m/s
2023-02-06 19:30:00,0.437 m/s
2023-02-06 20:00:00,0.439 m/s
2023-02-06 20:30:00,0 m/s
2023-02-06 21:00:00,0.0182 m/s
2023-02-06 21:30:00,1.10 m/s
2023-02-06 22:00:00,1.73 m/s
2023-02-06 22:30:00,1.61 m/s
2023-02-06 23:00:00,1.30 m/s
2023-02-06 23:30:00,0.532 m/s
2023-02-07 00:00:00,0.388 m/s
2023-02-07 00:30:00,0.448 m/s
2023-02-07 01:00:00,0.500 m/s
2023-02-07 01:30:00,0.720 m/s
2023-02-07 02:00:00,0.875 m/s
2023-02-07 02:30:00,0.658 m/s
2023-02-07 03:00:00,0.435 m/s
2023-02-07 03:30:00,0.170 m/s
2023-02-07 04:00:00,0.243 m/s
2023-02-07 04:30:00,0.0955 m/s
2023-02-07 05:00:00,0.0563 m/s
2023-02-07 05:30:00,0.176 m/s
2023-02-07 06:00:00,0.263 m/s
2023-02-07 06:30:00,0.0880 m/s
2023-02-07 07:00:00,0.0524 m/s
2023-02-07 07:30:00,0.214 m/s
2023-02-07 08:00:00,0.375 m/s
2023-02-07 08:30:00,0.374 m/s
2023-02-07 09:00:00,0.431 m/s
2023-02-07 09:30:00,0.779 m/s
2023-02-07 10:00:00,0.580 m/s
2023-02-07 10:30:00,0.867 m/s
2023-02-07 11:00:00,1.04 m/s
2023-02-07 11:30:00,0.695 m/s
2023-02-07 12:00:00,1.12 m/s
2023-02-07 12:30:00,1.10 m/s
2023-02-07 13:00:00,1.11 m/s
2023-02-07 13:30:00,0.794 m/s
2023-02-07 14:00:00,0.495 m/s
2023-02-07 14:30:00,2.26 m/s
2023-02-07 15:00:00,1.14 m/s
2023-02-07 15:30:00,0.733 m/s
2023-02-07 16:00:00,1.20 m/s
2023-02-07 16:30:00,1.06 m/s
2023-02-07 17:00:00,1.01 m/s
2023-02-07 17:30:00,0.923 m/s
2023-02-07 18:00:00,0.580 m/s
2023-02-07 18:30:00,0.832 m/s
2023-02-07 19:00:00,0.874 m/s
2023-02-07 19:30:00,1.23 m/s
2023-02-07 20:00:00,1.60 m/s
2023-02-07 20:30:00,1.92 m/s
2023-02-07 21:00:00,1.34 m/s
2023-02-07 21:30:00,1.03 m/s
2023-02-07 22:00:00,1.12 m/s
2023-02-07 22:30:00,1.50 m/s
2023-02-07 23:00:00,1.56 m/s
2023-02-07 23:30:00,2.22 m/s
2023-02-08 00:00:00,1.83 m/s
2023-02-08 00:30:00,2.33 m/s
2023-02-08 01:00:00,2.45 m/s
2023-02-08 01:30:00,2.80 m/s
2023-02-08 02:00:00,2.49 m/s
2023-02-08 02:30:00,2.90 m/s
2023-02-08 03:00:00,2.38 m/s
2023-02-08 03:30:00,2.43 m/s
2023-02-08 04:00:00,1.68 m/s
2023-02-08 04:30:00,1.05 m/s
2023-02-08 05:00:00,0.676 m/s
2023-02-08 05:30:00,0.322 m/s
2023-02-08 06:00:00,0.359 m/s
2023-02-08 06:30:00,0.176 m/s
2023-02-08 07:00:00,0.113 m/s
2023-02-08 07:30:00,0.333 m/s
2023-02-08 08:00:00,0.515 m/s
2023-02-08 08:30:00,0.541 m/s
2023-02-08 09:00:00,0.477 m/s
2023-02-08 09:30:00,0.800 m/s
2023-02-08 10:00:00,1.18 m/s
2023-02-08 10:30:00,0.944 m/s
2023-02-08 11:00:00,0.775 m/s
2023-02-08 11:30:00,1.17 m/s
2023-02-08 12:00:00,1.07 m/s
2023-02-08 12:30:00,0.857 m/s
2023-02-08 13:00:00,1.13 m/s
2023-02-08 13:30:00,1.48 m/s
2023-02-08 14:00:00,0.492 m/s
2023-02-08 14:30:00,0.714 m/s
2023-02-08 15:00:00,0.657 m/s
2023-02-08 15:30:00,0.880 m/s
2023-02-08 16:00:00,0.592 m/s
2023-02-08 16:30:00,0.568 m/s
2023-02-08 17:00:00,0.869 m/s
2023-02-08 17:30:00,0.879 m/s
2023-02-08 18:00:00,1.33 m/s
2023-02-08 18:30:00,1.39 m/s
2023-02-08 19:00:00,1.01 m/s
2023-02-08 19:30:00,1.41 m/s
2023-02-08 20:00:00,1.35 m/s
2023-02-08 20:30:00,1.07 m/s
2023-02-08 21:00:00,0.675 m/s
2023-02-08 21:30:00,1.02 m/s
2023-02-08 22:00:00,0.776 m/s
2023-02-08 22:30:00,0.974 m/s
2023-02-08 23:00:00,1.14 m/s
2023-02-08 23:30:00,0.936 m/s
2023-02-09 00:00:00,0.789 m/s
2023-02-09 00:30:00,1.07 m/s
2023-02-09 01:00:00,1.13 m/s
2023-02-09 01:30:00,0.484 m/s
2023-02-09 02:00:00,0.920 m/s
2023-02-09 02:30:00,0.368 m/s
2023-02-09 03:00:00,0.447 m/s
2023-02-09 03:30:00,0.439 m/s
2023-02-09 04:00:00,0.584 m/s
2023-02-09 04:30:00,0.829 m/s
2023-02-09 05:00:00,0.688 m/s
2023-02-09 05:30:00,0.539 m/s
2023-02-09 06:00:00,0.225 m/s
2023-02-09 06:30:00,0.243 m/s
2023-02-09 07:00:00,0.226 m/s
2023-02-09 07:30:00,0.606 m/s
2023-02-09 08:00:00,0.650 m/s
2023-02-09 08:30:00,0.400 m/s
2023-02-09 09:00:00,1.02 m/s
2023-02-09 09:30:00,0.729 m/s
2023-02-09 10:00:00,0.535 m/s
2023-02-09 10:30:00,0.671 m/s
2023-02-09 11:00:00,1.05 m/s
2023-02-09 11:30:00,0.668 m/s
2023-02-09 12:00:00,0.550 m/s
2023-02-09 12:30:00,1.00 m/s
2023-02-09 13:00:00,0.539 m/s
2023-02-09 13:30:00,0.659 m/s
2023-02-09 14:00:00,0.895 m/s
2023-02-09 14:30:00,0.943 m/s
2023-02-09 15:00:00,0.665 m/s
2023-02-09 15:30:00,0.504 m/s
2023-02-09 16:00:00,0.277 m/s
2023-02-09 16:30:00,0.605 m/s
2023-02-09 17:00:00,0.737 m/s
2023-02-09 17:30:00,0.724 m/s
2023-02-09 18:00:00,0.737 m/s
2023-02-09 18:30:00,1.84 m/s
2023-02-09 19:00:00,1.60 m/s
2023-02-09 19:30:00,1.52 m/s
2023-02-09 20:00:00,1.55 m/s
2023-02-09 20:30:00,0.933 m/s
2023-02-09 21:00:00,0.675 m/s
2023-02-09 21:30:00,0.476 m/s
2023-02-09 22:00:00,0.319 m/s
2023-02-09 22:30:00,0.807 m/s
2023-02-09 23:00:00,0.471 m/s
2023-02-09 23:30:00,0.500 m/s
2023-02-10 00:00:00,0.612 m/s
2023-02-10 00:30:00,0.981 m/s
2023-02-10 01:00:00,0.438 m/s
2023-02-10 01:30:00,0.312 m/s
2023-02-10 02:00:00,0.388 m/s
2023-02-10 02:30:00,0.537 m/s
2023-02-10 03:00:00,0.674 m/s
2023-02-10 03:30:00,0.460 m/s
2023-02-10 04:00:00,0.522 m/s
2023-02-10 04:30:00,0.531 m/s
2023-02-10 05:00:00,0.430 m/s
2023-02-10 05:30:00,0.0947 m/s
2023-02-10 06:00:00,0.0667 m/s
2023-02-10 06:30:00,0.561 m/s
2023-02-10 07:00:00,0.468 m/s
2023-02-10 07:30:00,0.765 m/s
2023-02-10 08:00:00,1.01 m/s
2023-02-10 08:30:00,1.22 m/s
2023-02-10 09:00:00,1.03 m/s
2023-02-10 09:30:00,1.02 m/s
2023-02-10 10:00:00,0.870 m/s
2023-02-10 10:30:00,0.859 m/s
2023-02-10 11:00:00,0.844 m/s
2023-02-10 11:30:00,1.02 m/s
2023-02-10 12:00:00,1.48 m/s
2023-02-10 12:30:00,1.48 m/s
2023-02-10 13:00:00,0.779 m/s
2023-02-10 13:30:00,0.883 m/s
2023-02-10 14:00:00,0.881 m/s
2023-02-10 14:30:00,0.826 m/s
2023-02-10 15:00:00,1.07 m/s
2023-02-10 15:30:00,1.09 m/s
2023-02-10 16:00:00,1.90 m/s
2023-02-10 16:30:00,1.23 m/s
2023-02-10 17:00:00,1.09 m/s
2023-02-10 17:30:00,1.04 m/s
2023-02-10 18:00:00,1.13 m/s
2023-02-10 18:30:00,1.11 m/s
2023-02-10 19:00:00,0.856 m/s
2023-02-10 19:30:00,0.576 m/s
2023-02-10 20:00:00,0.488 m/s
2023-02-10 20:30:00,0.323 m/s
2023-02-10 21:00:00,0.409 m/s
2023-02-10 21:30:00,0.714 m/s
2023-02-10 22:00:00,0.735 m/s
2023-02-10 22:30:00,0.808 m/s
2023-02-10 23:00:00,0.794 m/s
2023-02-10 23:30:00,1.02 m/s
2023-02-11 00:00:00,0.807 m/s
2023-02-11 00:30:00,1.67 m/s
2023-02-11 01:00:00,1.49 m/s
2023-02-11 01:30:00,1.54 m/s
2023-02-11 02:00:00,1.05 m/s
2023-02-11 02:30:00,1.38 m/s
2023-02-11 03:00:00,0.950 m/s
2023-02-11 03:30:00,0.980 m/s
2023-02-11 04:00:00,0.975 m/s
2023-02-11 04:30:00,1.79 m/s
2023-02-11 05:00:00,1.16 m/s
2023-02-11 05:30:00,0.348 m/s
2023-02-11 06:00:00,0.611 m/s
2023-02-11 06:30:00,0.255 m/s
2023-02-11 07:00:00,0.835 m/s
2023-02-11 07:30:00,1.32 m/s
2023-02-11 08:00:00,0.700 m/s
2023-02-11 08:30:00,0.289 m/s
2023-02-11 09:00:00,0.219 m/s
2023-02-11 09:30:00,0.350 m/s
2023-02-11 10:00:00,0.405 m/s
2023-02-11 10:30:00,0.496 m/s
2023-02-11 11:00:00,0.628 m/s
2023-02-11 11:30:00,0.993 m/s
2023-02-11 12:00:00,0.830 m/s
2023-02-11 12:30:00,0.789 m/s
2023-02-11 13:00:00,0.579 m/s
2023-02-11 13:30:00,0.865 m/s
2023-02-11 14:00:00,1.03 m/s
2023-02-11 14:30:00,0.482 m/s
2023-02-11 15:00:00,0.605 m/s
2023-02-11 15:30:00,0.805 m/s
2023-02-11 16:00:00,0.375 m/s
2023-02-11 16:30:00,0.305 m/s
2023-02-11 17:00:00,0.153 m/s
2023-02-11 17:30:00,0.326 m/s
2023-02-11 18:00:00,0.271 m/s
2023-02-11 18:30:00,1.11 m/s
2023-02-11 19:00:00,0.811 m/s
2023-02-11 19:30:00,0.786 m/s
2023-02-11 20:00:00,0.159 m/s
2023-02-11 20:30:00,0.413 m/s
2023-02-11 21:00:00,0.135 m/s
2023-02-11 21:30:00,0.350 m/s
2023-02-11 22:00:00,0.120 m/s
2023-02-11 22:30:00,0.154 m/s
2023-02-11 23:00:00,0.741 m/s
2023-02-11 23:30:00,0.495 m/s
2023-02-12 00:00:00,0.663 m/s
2023-02-12 00:30:00,0.569 m/s
2023-02-12 01:00:00,0.290 m/s
2023-02-12 01:30:00,0.713 m/s
2023-02-12 02:00:00,0.700 m/s
2023-02-12 02:30:00,0.431 m/s
2023-02-12 03:00:00,0.655 m/s
2023-02-12 03:30:00,0.553 m/s
2023-02-12 04:00:00,0.126 m/s
2023-02-12 04:30:00,0.236 m/s
2023-02-12 05:00:00,0.172 m/s
2023-02-12 05:30:00,0.341 m/s
2023-02-12 06:00:00,0.409 m/s
2023-02-12 06:30:00,0.209 m/s
2023-02-12 07:00:00,0.509 m/s
2023-02-12 07:30:00,0.480 m/s
2023-02-12 08:00:00,0.213 m/s
2023-02-12 08:30:00,0.265 m/s
2023-02-12 09:00:00,0.272 m/s
2023-02-12 09:30:00,0.238 m/s
2023-02-12 10:00:00,0.713 m/s
2023-02-12 10:30:00,0.442 m/s
2023-02-12 11:00:00,0.516 m/s
2023-02-12 11:30:00,0.570 m/s
2023-02-12 12:00:00,0.357 m/s
2023-02-12 12:30:00,0.612 m/s
2023-02-12 13:00:00,0.670 m/s
2023-02-12 13:30:00,0.748 m/s
2023-02-12 14:00:00,1.06 m/s
2023-02-12 14:30:00,0.779 m/s
2023-02-12 15:00:00,1.22 m/s
2023-02-12 15:30:00,0.738 m/s
2023-02-12 16:00:00,0.483 m/s
2023-02-12 16:30:00,0.863 m/s
2023-02-12 17:00:00,0.763 m/s
2023-02-12 17:30:00,0.906 m/s
2023-02-12 18:00:00,1.29 m/s
2023-02-12 18:30:00,2.11 m/s
2023-02-12 19:00:00,2.47 m/s
2023-02-12 19:30:00,1.50 m/s
2023-02-12 20:00:00,0.780 m/s
2023-02-12 20:30:00,0.731 m/s
2023-02-12 21:00:00,0.656 m/s
2023-02-12 21:30:00,0.867 m/s
2023-02-12 22:00:00,1.33 m/s
2023-02-12 22:30:00,1.52 m/s
2023-02-12 23:00:00,1.65 m/s
2023-02-12 23:30:00,0.827 m/s
2023-02-13 00:00:00,0.995 m/s
2023-02-13 00:30:00,1.16 m/s
2023-02-13 01:00:00,0.935 m/s
2023-02-13 01:30:00,0.635 m/s
2023-02-13 02:00:00,0.622 m/s
2023-02-13 02:30:00,0.188 m/s
2023-02-13 03:00:00,0.856 m/s
2023-02-13 03:30:00,0.675 m/s
2023-02-13 04:00:00,0.646 m/s
2023-02-13 04:30:00,0.336 m/s
2023-02-13 05:00:00,0.541 m/s
2023-02-13 05:30:00,0.706 m/s
2023-02-13 06:00:00,0.879 m/s
2023-02-13 06:30:00,0.871 m/s
2023-02-13 07:00:00,0.767 m/s
2023-02-13 07:30:00,0.336 m/s
2023-02-13 08:00:00,0.456 m/s
2023-02-13 08:30:00,0.256 m/s
2023-02-13 09:00:00,0.689 m/s
2023-02-13 09:30:00,0.814 m/s
2023-02-13 10:00:00,0.567 m/s
2023-02-13 10:30:00,0.427 m/s
2023-02-13 11:00:00,0.490 m/s
2023-02-13 11:30:00,0.706 m/s
2023-02-13 12:00:00,0.832 m/s
2023-02-13 12:30:00,0.653 m/s
2023-02-13 13:00:00,1.01 m/s
2023-02-13 13:30:00,1.43 m/s
2023-02-13 14:00:00,1.94 m/s
2023-02-13 14:30:00,1.54 m/s
2023-02-13 15:00:00,1.76 m/s
2023-02-13 15:30:00,1.77 m/s
2023-02-13 16:00:00,1.04 m/s
2023-02-13 16:30:00,1.72 m/s
2023-02-13 17:00:00,1.61 m/s
2023-02-13 17:30:00,1.22 m/s
2023-02-13 18:00:00,0.858 m/s
2023-02-13 18:30:00,1.49 m/s
2023-02-13 19:00:00,1.31 m/s
2023-02-13 19:30:00,1.69 m/s
2023-02-13 20:00:00,2.17 m/s
2023-02-13 20:30:00,2.45 m/s
2023-02-13 21:00:00,2.53 m/s
2023-02-13 21:30:00,1.92 m/s
2023-02-13 22:00:00,2.47 m/s
2023-02-13 22:30:00,2.13 m/s
2023-02-13 23:00:00,1.40 m/s
2023-02-13 23:30:00,1.45 m/s
2023-02-14 00:00:00,1.32 m/s
2023-02-14 00:30:00,1.23 m/s
2023-02-14 01:00:00,1.11 m/s
2023-02-14 01:30:00,1.11 m/s
2023-02-14 02:00:00,1.16 m/s
2023-02-14 02:30:00,1.06 m/s
2023-02-14 03:00:00,0.641 m/s
2023-02-14 03:30:00,0.272 m/s
2023-02-14 04:00:00,0.537 m/s
2023-02-14 04:30:00,0.268 m/s
2023-02-14 05:00:00,0.126 m/s
2023-02-14 05:30:00,0.327 m/s
2023-02-14 06:00:00,0.301 m/s
2023-02-14 06:30:00,0.682 m/s
2023-02-14 07:00:00,0.245 m/s
2023-02-14 07:30:00,0.603 m/s
2023-02-14 08:00:00,0.936 m/s
2023-02-14 08:30:00,0.911 m/s
2023-02-14 09:00:00,0.493 m/s
2023-02-14 09:30:00,0.520 m/s
2023-02-14 10:00:00,1.27 m/s
2023-02-14 10:30:00,0.876 m/s
2023-02-14 11:00:00,0.710 m/s
2023-02-14 11:30:00,0.632 m/s
2023-02-14 12:00:00,0.464 m/s
2023-02-14 12:30:00,0.893 m/s
2023-02-14 13:00:00,1.40 m/s
2023-02-14 13:30:00,1.34 m/s
2023-02-14 14:00:00,1.09 m/s
2023-02-14 14:30:00,0.907 m/s
2023-02-14 15:00:00,0.807 m/s
2023-02-14 15:30:00,1.33 m/s
2023-02-14 16:00:00,0.647 m/s
2023-02-14 16:30:00,0.666 m/s
2023-02-14 17:00:00,1.41 m/s
2023-02-14 17:30:00,1.39 m/s
2023-02-14 18:00:00,1.33 m/s
2023-02-14 18:30:00,1.36 m/s
2023-02-14 19:00:00,1.30 m/s
2023-02-14 19:30:00,1.57 m/s
