"Time","wdir {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-05-10 01:00:00,225
2023-05-10 02:00:00,212
2023-05-10 03:00:00,253
2023-05-10 04:00:00,216
2023-05-10 05:00:00,196
2023-05-10 06:00:00,224
2023-05-10 07:00:00,259
2023-05-10 08:00:00,211
2023-05-10 09:00:00,188
2023-05-10 10:00:00,144
2023-05-10 11:00:00,103
2023-05-10 12:00:00,177
2023-05-10 13:00:00,143
2023-05-10 14:00:00,206
2023-05-10 15:00:00,155
2023-05-10 16:00:00,163
2023-05-10 17:00:00,174
2023-05-10 18:00:00,237
2023-05-10 19:00:00,250
2023-05-10 20:00:00,230
2023-05-10 21:00:00,259
2023-05-10 22:00:00,154
2023-05-10 23:00:00,213
2023-05-11 00:00:00,234
2023-05-11 01:00:00,254
2023-05-11 02:00:00,224
2023-05-11 03:00:00,241
2023-05-11 04:00:00,260
2023-05-11 05:00:00,186
2023-05-11 06:00:00,244
2023-05-11 07:00:00,220
2023-05-11 08:00:00,194
2023-05-11 09:00:00,214
2023-05-11 10:00:00,147
2023-05-11 11:00:00,228
2023-05-11 12:00:00,167
2023-05-11 13:00:00,195
2023-05-11 14:00:00,131
2023-05-11 15:00:00,209
2023-05-11 16:00:00,236
2023-05-11 17:00:00,221
2023-05-11 18:00:00,198
2023-05-11 19:00:00,255
2023-05-11 20:00:00,169
2023-05-11 21:00:00,207
2023-05-11 22:00:00,222
2023-05-12 01:00:00,232
2023-05-12 02:00:00,173
2023-05-12 03:00:00,148
2023-05-12 04:00:00,182
2023-05-12 05:00:00,172
2023-05-12 06:00:00,200
2023-05-12 07:00:00,216
2023-05-12 08:00:00,124
2023-05-12 09:00:00,230
2023-05-12 10:00:00,219
2023-05-12 11:00:00,231
2023-05-12 12:00:00,229
2023-05-12 13:00:00,205
2023-05-12 14:00:00,234
2023-05-12 15:00:00,228
2023-05-12 16:00:00,237
2023-05-12 17:00:00,217
2023-05-12 18:00:00,215
2023-05-12 19:00:00,221
2023-05-12 20:00:00,244
2023-05-12 21:00:00,208
2023-05-12 22:00:00,266
2023-05-12 23:00:00,206
2023-05-13 00:00:00,178
2023-05-13 01:00:00,241
2023-05-13 02:00:00,172
2023-05-13 03:00:00,221
2023-05-13 04:00:00,213
2023-05-13 05:00:00,173
2023-05-13 06:00:00,160
2023-05-13 07:00:00,193
2023-05-13 08:00:00,171
2023-05-29 09:00:00,219

