"Time","atm_hum {devid=""6867252545520000"", firmware_variant=""-v1""}"
2024-01-09 06:30:00,93.7 %H
2024-01-09 07:00:00,93.7 %H
2024-01-09 07:30:00,94.0 %H
2024-01-09 08:00:00,93.4 %H
2024-01-09 08:30:00,92.4 %H
2024-01-09 09:00:00,91.5 %H
2024-01-09 09:30:00,90.3 %H
2024-01-09 10:00:00,90.2 %H
2024-01-09 10:30:00,90.0 %H
2024-01-09 11:00:00,88.8 %H
2024-01-09 11:30:00,87.7 %H
2024-01-09 12:00:00,87.0 %H
2024-01-09 12:30:00,84.7 %H
2024-01-09 13:00:00,82.5 %H
2024-01-09 13:30:00,81.1 %H
2024-01-09 14:00:00,79.7 %H
2024-01-09 14:30:00,77.9 %H
2024-01-09 15:00:00,76.8 %H
2024-01-09 15:30:00,77.2 %H
2024-01-09 16:00:00,78.5 %H
2024-01-09 16:30:00,79.4 %H
2024-01-09 17:00:00,79.9 %H
2024-01-09 17:30:00,79.4 %H
2024-01-09 18:00:00,78.9 %H
2024-01-09 18:30:00,80.2 %H
2024-01-09 19:00:00,82.4 %H
2024-01-09 19:30:00,83.3 %H
2024-01-09 20:00:00,85.5 %H
2024-01-09 20:30:00,87.8 %H
2024-01-09 21:00:00,89.0 %H
2024-01-09 21:30:00,90.4 %H
2024-01-09 22:00:00,90.5 %H
2024-01-09 22:30:00,90.5 %H
2024-01-09 23:00:00,91.5 %H
2024-01-09 23:30:00,93.2 %H
2024-01-10 00:00:00,92.9 %H
2024-01-10 00:30:00,94.8 %H
2024-01-10 01:00:00,95.6 %H
2024-01-10 01:30:00,97.4 %H
2024-01-10 02:00:00,98.7 %H
2024-01-10 02:30:00,99.5 %H
2024-01-10 03:00:00,99.9 %H
2024-01-10 03:30:00,99.9 %H
2024-01-10 04:00:00,99.9 %H
2024-01-10 04:30:00,99.9 %H
2024-01-10 05:00:00,99.9 %H
2024-01-10 05:30:00,99.9 %H
2024-01-10 06:00:00,99.9 %H
2024-01-10 06:30:00,99.9 %H
2024-01-10 07:00:00,99.9 %H
2024-01-10 07:30:00,99.9 %H
2024-01-10 08:00:00,99.8 %H
2024-01-10 08:30:00,97.4 %H
2024-01-10 09:00:00,93.3 %H
2024-01-10 09:30:00,90.7 %H
2024-01-10 10:00:00,90.6 %H
2024-01-10 10:30:00,87.5 %H
2024-01-10 11:00:00,86.1 %H
2024-01-10 11:30:00,86.6 %H
2024-01-10 12:00:00,84.6 %H
2024-01-10 12:30:00,83.1 %H
2024-01-10 13:00:00,82.9 %H
2024-01-10 13:30:00,85.0 %H
2024-01-10 14:00:00,86.4 %H
2024-01-10 14:30:00,86.5 %H
2024-01-10 15:00:00,86.2 %H
2024-01-10 15:30:00,86.9 %H
2024-01-10 16:00:00,84.1 %H
2024-01-10 16:30:00,82.8 %H
2024-01-10 17:00:00,84.9 %H
2024-01-10 17:30:00,88.5 %H
2024-01-10 18:00:00,88.1 %H
2024-01-10 18:30:00,87.2 %H
2024-01-10 19:00:00,86.8 %H
2024-01-10 19:30:00,85.5 %H
2024-01-10 20:00:00,86.5 %H
2024-01-10 20:30:00,86.3 %H
2024-01-10 21:00:00,86.9 %H
2024-01-10 21:30:00,90.4 %H
2024-01-10 22:00:00,92.1 %H
2024-01-10 22:30:00,92.0 %H
2024-01-10 23:00:00,95.9 %H
2024-01-10 23:30:00,99.9 %H
2024-01-11 00:00:00,99.9 %H
2024-01-11 00:30:00,99.9 %H
2024-01-11 01:00:00,99.9 %H
2024-01-11 01:30:00,99.9 %H
2024-01-11 02:00:00,99.9 %H
2024-01-11 02:30:00,99.9 %H
2024-01-11 03:00:00,99.9 %H
2024-01-11 03:30:00,99.9 %H
2024-01-11 04:00:00,99.9 %H
2024-01-11 04:30:00,99.9 %H
2024-01-11 05:00:00,99.9 %H
2024-01-11 05:30:00,99.9 %H
2024-01-11 06:00:00,99.9 %H
2024-01-11 06:30:00,99.9 %H
2024-01-11 07:00:00,99.9 %H
2024-01-11 07:30:00,99.9 %H
2024-01-11 08:00:00,99.9 %H
2024-01-11 08:30:00,99.9 %H
2024-01-11 09:00:00,99.9 %H
2024-01-11 09:30:00,99.6 %H
2024-01-11 10:00:00,97.4 %H
2024-01-11 10:30:00,97.1 %H
2024-01-11 11:00:00,94.2 %H
2024-01-11 11:30:00,89.7 %H
2024-01-11 12:00:00,86.5 %H
2024-01-11 12:30:00,84.0 %H
2024-01-11 13:00:00,82.8 %H
2024-01-11 13:30:00,80.9 %H
2024-01-11 14:00:00,81.3 %H
2024-01-11 14:30:00,83.1 %H
2024-01-11 15:00:00,82.2 %H
2024-01-11 15:30:00,82.0 %H
2024-01-11 16:00:00,82.5 %H
2024-01-11 16:30:00,83.0 %H
2024-01-11 17:00:00,82.7 %H
2024-01-11 17:30:00,83.1 %H
2024-01-11 18:00:00,83.7 %H
2024-01-11 18:30:00,85.5 %H
2024-01-11 19:00:00,88.4 %H
2024-01-11 19:30:00,90.1 %H
2024-01-11 20:00:00,90.2 %H
2024-01-11 20:30:00,91.7 %H
2024-01-11 21:00:00,92.0 %H
2024-01-11 21:30:00,92.5 %H
2024-01-11 22:00:00,92.4 %H
2024-01-11 22:30:00,90.6 %H
2024-01-11 23:00:00,91.0 %H
2024-01-11 23:30:00,91.2 %H
2024-01-12 00:00:00,91.7 %H
2024-01-12 00:30:00,92.7 %H
2024-01-12 01:00:00,92.9 %H
2024-01-12 01:30:00,92.1 %H
2024-01-12 02:00:00,92.5 %H
2024-01-12 02:30:00,91.5 %H
2024-01-12 03:00:00,92.5 %H
2024-01-12 03:30:00,93.4 %H
2024-01-12 04:00:00,90.9 %H
2024-01-12 04:30:00,90.5 %H
2024-01-12 05:00:00,90.8 %H
2024-01-12 05:30:00,94.0 %H
2024-01-12 06:00:00,97.5 %H
2024-01-12 06:30:00,99.7 %H
2024-01-12 07:00:00,99.9 %H
2024-01-12 07:30:00,99.9 %H
2024-01-12 08:00:00,99.7 %H
2024-01-12 08:30:00,97.8 %H
2024-01-12 09:00:00,94.3 %H
2024-01-12 09:30:00,91.8 %H
2024-01-12 10:00:00,90.2 %H
2024-01-12 10:30:00,89.1 %H
2024-01-12 11:00:00,86.3 %H
2024-01-12 11:30:00,82.6 %H
2024-01-12 12:00:00,81.7 %H
2024-01-12 12:30:00,81.0 %H
2024-01-12 13:00:00,79.0 %H
2024-01-12 13:30:00,79.2 %H
2024-01-12 14:00:00,79.0 %H
2024-01-12 14:30:00,77.0 %H
2024-01-12 15:00:00,76.4 %H
2024-01-12 15:30:00,75.9 %H
2024-01-12 16:00:00,76.2 %H
2024-01-12 16:30:00,76.9 %H
2024-01-12 17:00:00,77.0 %H
2024-01-12 17:30:00,78.1 %H
2024-01-12 18:00:00,80.2 %H
2024-01-12 18:30:00,85.7 %H
2024-01-12 19:00:00,91.4 %H
2024-01-12 19:30:00,98.0 %H
2024-01-12 20:00:00,99.9 %H
2024-01-12 20:30:00,99.9 %H
2024-01-12 21:00:00,99.9 %H
2024-01-12 21:30:00,99.9 %H
2024-01-12 22:00:00,99.9 %H
2024-01-12 22:30:00,99.9 %H
2024-01-12 23:00:00,99.9 %H
2024-01-12 23:30:00,99.9 %H
2024-01-13 00:00:00,99.9 %H
2024-01-13 00:30:00,99.9 %H
2024-01-13 01:00:00,99.9 %H
2024-01-13 01:30:00,99.9 %H
2024-01-13 02:00:00,99.9 %H
2024-01-13 02:30:00,99.9 %H
2024-01-13 03:00:00,99.9 %H
2024-01-13 03:30:00,99.9 %H
2024-01-13 04:00:00,99.9 %H
2024-01-13 04:30:00,99.9 %H
2024-01-13 05:00:00,99.9 %H
2024-01-13 05:30:00,99.9 %H
2024-01-13 06:00:00,99.9 %H
2024-01-13 06:30:00,99.9 %H
2024-01-13 07:00:00,99.9 %H
2024-01-13 07:30:00,99.9 %H
2024-01-13 08:00:00,99.9 %H
2024-01-13 08:30:00,99.9 %H
2024-01-13 09:00:00,99.9 %H
2024-01-13 09:30:00,99.9 %H
2024-01-13 10:00:00,99.1 %H
2024-01-13 10:30:00,97.3 %H
2024-01-13 11:00:00,92.0 %H
2024-01-13 11:30:00,88.0 %H
2024-01-13 12:00:00,87.7 %H
2024-01-13 12:30:00,85.8 %H
2024-01-13 13:00:00,85.4 %H
2024-01-13 13:30:00,84.3 %H
2024-01-13 14:00:00,84.4 %H
2024-01-13 14:30:00,85.8 %H
2024-01-13 15:00:00,84.6 %H
2024-01-13 15:30:00,82.9 %H
2024-01-13 16:00:00,80.7 %H
2024-01-13 16:30:00,79.0 %H
2024-01-13 17:00:00,78.2 %H
2024-01-13 17:30:00,78.7 %H
2024-01-13 18:00:00,78.7 %H
2024-01-13 18:30:00,81.9 %H
2024-01-13 19:00:00,83.9 %H
2024-01-13 19:30:00,85.6 %H
2024-01-13 20:00:00,86.2 %H
2024-01-13 20:30:00,87.7 %H
2024-01-13 21:00:00,90.4 %H
2024-01-13 21:30:00,91.2 %H
2024-01-13 22:00:00,91.8 %H
2024-01-13 22:30:00,93.6 %H
2024-01-13 23:00:00,96.1 %H
2024-01-13 23:30:00,95.6 %H
2024-01-14 00:00:00,96.0 %H
2024-01-14 00:30:00,97.9 %H
2024-01-14 01:00:00,99.5 %H
2024-01-14 01:30:00,99.9 %H
2024-01-14 02:00:00,99.9 %H
2024-01-14 02:30:00,99.9 %H
2024-01-14 03:00:00,99.9 %H
2024-01-14 03:30:00,99.9 %H
2024-01-14 04:00:00,99.9 %H
2024-01-14 04:30:00,99.9 %H
2024-01-14 05:00:00,99.9 %H
2024-01-14 05:30:00,99.9 %H
2024-01-14 06:00:00,99.9 %H
2024-01-14 06:30:00,99.9 %H
2024-01-14 07:00:00,99.9 %H
2024-01-14 07:30:00,99.9 %H
2024-01-14 08:00:00,99.9 %H
2024-01-14 08:30:00,99.9 %H
2024-01-14 09:00:00,98.6 %H
2024-01-14 09:30:00,97.5 %H
2024-01-14 10:00:00,95.3 %H
2024-01-14 10:30:00,93.8 %H
2024-01-14 11:00:00,95.4 %H
2024-01-14 11:30:00,94.7 %H
2024-01-14 12:00:00,91.5 %H
2024-01-14 12:30:00,88.2 %H
2024-01-14 13:00:00,85.6 %H
2024-01-14 13:30:00,85.4 %H
2024-01-14 14:00:00,84.6 %H
2024-01-14 14:30:00,83.2 %H
2024-01-14 15:00:00,82.0 %H
2024-01-14 15:30:00,82.9 %H
2024-01-14 16:00:00,84.0 %H
2024-01-14 16:30:00,86.3 %H
2024-01-14 17:00:00,85.8 %H
2024-01-14 17:30:00,85.2 %H
2024-01-14 18:00:00,86.9 %H
2024-01-14 18:30:00,88.1 %H
2024-01-14 19:00:00,88.5 %H
2024-01-14 19:30:00,88.8 %H
2024-01-14 20:00:00,88.3 %H
2024-01-14 20:30:00,86.5 %H
2024-01-14 21:00:00,85.8 %H
2024-01-14 21:30:00,86.2 %H
2024-01-14 22:00:00,87.3 %H
2024-01-14 22:30:00,86.8 %H
2024-01-14 23:00:00,87.8 %H
2024-01-14 23:30:00,90.5 %H
2024-01-15 00:00:00,94.2 %H
2024-01-15 00:30:00,96.2 %H
2024-01-15 01:00:00,98.4 %H
2024-01-15 01:30:00,95.0 %H
2024-01-15 02:00:00,88.5 %H
2024-01-15 02:30:00,86.5 %H
2024-01-15 03:00:00,86.6 %H
2024-01-15 03:30:00,88.6 %H
2024-01-15 04:00:00,88.9 %H
2024-01-15 04:30:00,91.5 %H
2024-01-15 05:00:00,92.2 %H
2024-01-15 05:30:00,92.6 %H
2024-01-15 06:00:00,94.9 %H
2024-01-15 06:30:00,96.3 %H
2024-01-15 07:00:00,95.0 %H
2024-01-15 07:30:00,92.9 %H
2024-01-15 08:00:00,90.1 %H
2024-01-15 08:30:00,88.8 %H
2024-01-15 09:00:00,88.1 %H
2024-01-15 09:30:00,85.9 %H
2024-01-15 10:00:00,84.2 %H
2024-01-15 10:30:00,81.5 %H
2024-01-15 11:00:00,79.9 %H
2024-01-15 11:30:00,79.1 %H
2024-01-15 12:00:00,79.4 %H
