"Time","wdir {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-12-26 14:00:00,111
2023-12-26 15:00:00,153
2023-12-26 16:00:00,163
2023-12-26 17:00:00,176
2023-12-26 18:00:00,216
2023-12-26 19:00:00,223
2023-12-26 20:00:00,235
2023-12-26 21:00:00,243
2023-12-26 22:00:00,259
2023-12-26 23:00:00,223
2023-12-27 00:00:00,264
2023-12-27 01:00:00,247
2023-12-27 02:00:00,233
2023-12-27 03:00:00,235
2023-12-27 04:00:00,237
2023-12-27 05:00:00,236
2023-12-27 06:00:00,228
2023-12-27 07:00:00,222
2023-12-27 08:00:00,235
2023-12-27 09:00:00,260
2023-12-27 10:00:00,256
2023-12-27 11:00:00,236
2023-12-27 12:00:00,194
2023-12-27 13:00:00,150
2023-12-27 14:00:00,176
2023-12-27 15:00:00,170
2023-12-27 16:00:00,175
2023-12-27 17:00:00,201
2023-12-27 18:00:00,225
2023-12-27 19:00:00,228
2023-12-27 20:00:00,236
2023-12-27 21:00:00,245
2023-12-27 22:00:00,257
2023-12-27 23:00:00,263
2023-12-28 00:00:00,256
2023-12-28 01:00:00,238
2023-12-28 02:00:00,264
2023-12-28 03:00:00,208
2023-12-28 04:00:00,273
2023-12-28 05:00:00,259
2023-12-28 06:00:00,227
2023-12-28 07:00:00,247
2023-12-28 08:00:00,101
2023-12-28 09:00:00,158
2023-12-28 10:00:00,156
2023-12-28 11:00:00,261
2023-12-28 12:00:00,235
2023-12-28 13:00:00,243
2023-12-28 14:00:00,258
2023-12-28 15:00:00,199
2023-12-28 16:00:00,130
2023-12-28 17:00:00,88.7
2023-12-28 18:00:00,108
2023-12-28 19:00:00,166
2023-12-28 20:00:00,147
2023-12-28 21:00:00,156
2023-12-28 22:00:00,101
2023-12-28 23:00:00,97.8
2023-12-29 00:00:00,96.2
2023-12-29 01:00:00,95.9
2023-12-29 02:00:00,94.3
2023-12-29 03:00:00,247
2023-12-29 04:00:00,235
2023-12-29 05:00:00,247
2023-12-29 06:00:00,264
2023-12-29 07:00:00,285
2023-12-29 08:00:00,181
2023-12-29 09:00:00,84.1
2023-12-29 10:00:00,161
2023-12-29 11:00:00,181
2023-12-29 12:00:00,190
2023-12-29 13:00:00,210
2023-12-29 14:00:00,137
2023-12-29 15:00:00,193
2023-12-29 16:00:00,150
2023-12-29 17:00:00,169
2023-12-29 18:00:00,223
2023-12-29 19:00:00,252
2023-12-29 20:00:00,245
2023-12-29 21:00:00,274
2023-12-29 22:00:00,268
2023-12-29 23:00:00,256
2023-12-30 00:00:00,221
2023-12-30 01:00:00,231
2023-12-30 02:00:00,261
2023-12-30 03:00:00,226
2023-12-30 04:00:00,243
2023-12-30 05:00:00,265
2023-12-30 06:00:00,315
2023-12-30 07:00:00,246
2023-12-30 08:00:00,191
2023-12-30 09:00:00,159
2023-12-30 10:00:00,159
2023-12-30 11:00:00,163
2023-12-30 12:00:00,207
2023-12-30 13:00:00,166
2023-12-30 14:00:00,109
2023-12-30 15:00:00,107
2023-12-30 16:00:00,110
2023-12-30 17:00:00,113
2023-12-30 18:00:00,146
2023-12-30 19:00:00,146
2023-12-30 20:00:00,238
2023-12-30 21:00:00,256
2023-12-30 22:00:00,258
2023-12-30 23:00:00,251
2023-12-31 00:00:00,230
2023-12-31 01:00:00,234
2023-12-31 02:00:00,238
2023-12-31 03:00:00,240
2023-12-31 04:00:00,247
2023-12-31 05:00:00,248
2023-12-31 06:00:00,273
2023-12-31 07:00:00,266
2023-12-31 08:00:00,195
2023-12-31 09:00:00,164
2023-12-31 10:00:00,136
2023-12-31 11:00:00,172
2023-12-31 12:00:00,158
2023-12-31 13:00:00,189
2023-12-31 14:00:00,129
2023-12-31 15:00:00,107
2023-12-31 16:00:00,166
2023-12-31 17:00:00,255
2023-12-31 18:00:00,250
2023-12-31 19:00:00,268
2023-12-31 20:00:00,266
2023-12-31 21:00:00,253
2023-12-31 22:00:00,240
2023-12-31 23:00:00,261
2024-01-01 00:00:00,252

