"Time","atm_hum {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-05-06 04:00:00,90.7 %H
2023-05-06 05:00:00,91.4 %H
2023-05-06 06:00:00,93.4 %H
2023-05-06 07:00:00,95.4 %H
2023-05-06 08:00:00,92.6 %H
2023-05-06 09:00:00,90.9 %H
2023-05-06 10:00:00,87.1 %H
2023-05-06 11:00:00,83.1 %H
2023-05-06 12:00:00,78.5 %H
2023-05-06 13:00:00,73.9 %H
2023-05-06 14:00:00,72.5 %H
2023-05-06 15:00:00,72.2 %H
2023-05-06 16:00:00,72.1 %H
2023-05-06 17:00:00,76.4 %H
2023-05-06 18:00:00,80.2 %H
2023-05-06 19:00:00,87.2 %H
2023-05-06 20:00:00,90.1 %H
2023-05-06 21:00:00,91 %H
2023-05-06 22:00:00,92.3 %H
2023-05-06 23:00:00,93.3 %H
2023-05-07 00:00:00,88.0 %H
2023-05-07 01:00:00,90.5 %H
2023-05-07 02:00:00,92.6 %H
2023-05-07 03:00:00,94.7 %H
2023-05-07 04:00:00,92.8 %H
2023-05-07 05:00:00,93.8 %H
2023-05-07 06:00:00,94.9 %H
2023-05-07 07:00:00,91.3 %H
2023-05-07 08:00:00,91.5 %H
2023-05-07 09:00:00,86.4 %H
2023-05-07 10:00:00,79.1 %H
2023-05-07 11:00:00,76.6 %H
2023-05-07 12:00:00,74.0 %H
2023-05-07 13:00:00,77.0 %H
2023-05-07 14:00:00,82.1 %H
2023-05-07 15:00:00,79.8 %H
2023-05-07 16:00:00,82.9 %H
2023-05-07 17:00:00,82.4 %H
2023-05-07 18:00:00,79.0 %H
2023-05-07 19:00:00,79.1 %H
2023-05-07 20:00:00,82.3 %H
2023-05-07 21:00:00,83.5 %H
2023-05-07 22:00:00,83.8 %H
2023-05-07 23:00:00,85.1 %H
2023-05-08 00:00:00,86.6 %H
2023-05-08 01:00:00,90.5 %H
2023-05-08 02:00:00,92.7 %H
2023-05-08 03:00:00,92.5 %H
2023-05-08 04:00:00,91.9 %H
2023-05-08 05:00:00,91.4 %H
2023-05-08 06:00:00,87.1 %H
2023-05-08 07:00:00,82.7 %H
2023-05-08 08:00:00,83.8 %H
2023-05-08 09:00:00,79.2 %H
2023-05-08 10:00:00,79.3 %H
2023-05-08 11:00:00,78.1 %H
2023-05-08 12:00:00,74.2 %H
2023-05-08 13:00:00,71.9 %H
2023-05-08 14:00:00,71.9 %H
2023-05-08 15:00:00,69.4 %H
2023-05-08 16:00:00,70.9 %H
2023-05-08 17:00:00,73.5 %H
2023-05-08 18:00:00,78.1 %H
2023-05-08 19:00:00,79.1 %H
2023-05-08 20:00:00,79.0 %H
2023-05-08 21:00:00,75.7 %H
2023-05-08 22:00:00,75.2 %H
2023-05-08 23:00:00,73.5 %H
2023-05-09 00:00:00,75.3 %H
2023-05-09 01:00:00,72.9 %H
2023-05-09 02:00:00,74.7 %H
2023-05-09 03:00:00,76.4 %H
2023-05-09 04:00:00,81.1 %H
2023-05-09 05:00:00,84.6 %H
2023-05-09 06:00:00,87.1 %H
2023-05-09 07:00:00,87.9 %H
2023-05-09 08:00:00,90.5 %H
2023-05-09 09:00:00,86.4 %H
2023-05-09 16:00:00,91.4 %H
2023-05-09 17:00:00,90.5 %H
2023-05-09 18:00:00,90.6 %H
2023-05-09 19:00:00,91.6 %H
2023-05-09 20:00:00,92.8 %H
2023-05-09 21:00:00,91.3 %H
2023-05-09 22:00:00,91.6 %H
2023-05-09 23:00:00,90.6 %H
2023-05-10 00:00:00,89.7 %H
2023-05-10 01:00:00,89.4 %H
2023-05-10 02:00:00,91.2 %H
2023-05-10 03:00:00,90.4 %H
2023-05-10 04:00:00,91.8 %H
2023-05-10 05:00:00,91.7 %H
2023-05-10 06:00:00,91.9 %H
2023-05-10 07:00:00,91.8 %H
2023-05-10 08:00:00,90.7 %H
2023-05-10 09:00:00,87.5 %H
2023-05-10 10:00:00,83.7 %H
2023-05-10 11:00:00,83.1 %H
2023-05-10 12:00:00,86.7 %H
2023-05-10 13:00:00,78.2 %H
2023-05-10 14:00:00,78.8 %H
2023-05-10 15:00:00,78.7 %H
2023-05-10 16:00:00,77.2 %H
2023-05-10 17:00:00,81.1 %H
2023-05-10 18:00:00,84.1 %H
2023-05-10 19:00:00,88.2 %H
2023-05-10 20:00:00,87.8 %H
2023-05-10 21:00:00,87.0 %H
2023-05-10 22:00:00,92.4 %H
2023-05-10 23:00:00,98.8 %H
2023-05-11 00:00:00,99.5 %H
2023-05-11 01:00:00,99.5 %H
2023-05-11 02:00:00,99.5 %H
2023-05-11 03:00:00,99.5 %H
2023-05-11 04:00:00,99.5 %H
2023-05-11 05:00:00,99.2 %H
2023-05-11 06:00:00,98.1 %H
2023-05-11 07:00:00,99.5 %H
2023-05-11 08:00:00,99.5 %H
2023-05-11 09:00:00,96.7 %H
2023-05-11 10:00:00,88.6 %H
2023-05-11 11:00:00,85.1 %H
2023-05-11 12:00:00,83.5 %H
2023-05-11 13:00:00,80.0 %H
2023-05-11 14:00:00,80.3 %H
2023-05-11 15:00:00,89.8 %H
2023-05-11 16:00:00,98.5 %H
2023-05-11 17:00:00,96.4 %H
2023-05-11 18:00:00,93.1 %H
2023-05-11 19:00:00,95.2 %H
2023-05-11 20:00:00,97 %H
2023-05-11 21:00:00,93.5 %H
2023-05-11 22:00:00,91.2 %H
2023-05-12 01:00:00,85.4 %H
2023-05-12 02:00:00,87.4 %H
2023-05-12 03:00:00,88.5 %H
2023-05-12 04:00:00,90.3 %H
2023-05-12 05:00:00,91.9 %H
2023-05-12 06:00:00,94.8 %H
2023-05-12 07:00:00,96.2 %H
2023-05-12 08:00:00,93.9 %H
2023-05-12 09:00:00,87.3 %H
2023-05-12 10:00:00,84.7 %H
2023-05-12 11:00:00,81.7 %H
2023-05-12 12:00:00,81.0 %H
2023-05-12 13:00:00,78.9 %H
2023-05-12 14:00:00,80.7 %H
2023-05-12 15:00:00,81.5 %H
2023-05-12 16:00:00,81.5 %H
2023-05-12 17:00:00,82.6 %H
2023-05-12 18:00:00,84.9 %H
2023-05-12 19:00:00,87.1 %H
2023-05-12 20:00:00,87.0 %H
2023-05-12 21:00:00,86.9 %H
2023-05-12 22:00:00,87.8 %H
2023-05-12 23:00:00,89.0 %H
2023-05-13 00:00:00,90.4 %H
2023-05-13 01:00:00,90.1 %H
2023-05-13 02:00:00,90.6 %H
2023-05-13 03:00:00,90.9 %H
2023-05-13 04:00:00,90.7 %H
2023-05-13 05:00:00,91.3 %H
2023-05-13 06:00:00,93.9 %H
2023-05-13 07:00:00,91.1 %H
2023-05-13 08:00:00,90 %H
2023-05-29 09:00:00,78.7 %H

