"Time","wdir {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-03-06 19:00:00,195
2023-03-06 20:00:00,187
2023-03-06 21:00:00,210
2023-03-06 22:00:00,215
2023-03-06 23:00:00,232
2023-03-07 00:00:00,211
2023-03-07 01:00:00,222
2023-03-07 02:00:00,213
2023-03-07 03:00:00,212
2023-03-07 04:00:00,208
2023-03-07 05:00:00,192
2023-03-07 06:00:00,185
2023-03-07 07:00:00,268
2023-03-07 08:00:00,226
2023-03-07 09:00:00,186
2023-03-07 10:00:00,144
2023-03-07 11:00:00,138
2023-03-07 12:00:00,230
2023-03-07 13:00:00,220
2023-03-07 14:00:00,228
2023-03-07 15:00:00,180
2023-03-07 16:00:00,156
2023-03-07 17:00:00,240
2023-03-07 18:00:00,211
2023-03-07 19:00:00,182
2023-03-07 20:00:00,153
2023-03-07 21:00:00,163
2023-03-07 22:00:00,194
2023-03-07 23:00:00,218
2023-03-08 00:00:00,210
2023-03-08 01:00:00,217
2023-03-08 02:00:00,164
2023-03-08 03:00:00,169
2023-03-08 04:00:00,176
2023-03-08 05:00:00,175
2023-03-08 06:00:00,176
2023-03-08 07:00:00,201
2023-03-08 08:00:00,196
2023-03-08 09:00:00,262
2023-03-08 10:00:00,231
2023-03-08 11:00:00,230
2023-03-08 12:00:00,240
2023-03-08 13:00:00,247
2023-03-08 14:00:00,242
2023-03-08 15:00:00,239
2023-03-08 16:00:00,234
2023-03-08 17:00:00,193
2023-03-08 18:00:00,161
2023-03-08 19:00:00,196
2023-03-08 20:00:00,202
2023-03-08 21:00:00,251
2023-03-08 22:00:00,184
2023-03-08 23:00:00,178
2023-03-09 00:00:00,113
2023-03-09 01:00:00,125
2023-03-09 02:00:00,147
2023-03-09 03:00:00,124
2023-03-09 04:00:00,158
2023-03-09 05:00:00,147
2023-03-09 06:00:00,155
2023-03-09 07:00:00,184
2023-03-09 08:00:00,181
2023-03-09 09:00:00,166
2023-03-09 10:00:00,120
2023-03-09 11:00:00,126
2023-03-09 12:00:00,193
2023-03-09 13:00:00,170
2023-03-09 14:00:00,138
2023-03-09 15:00:00,201
2023-03-09 16:00:00,246
2023-03-09 17:00:00,276
2023-03-09 18:00:00,198
2023-03-09 19:00:00,199
2023-03-09 20:00:00,159
2023-03-09 21:00:00,161
2023-03-09 22:00:00,171
2023-03-09 23:00:00,128
2023-03-10 00:00:00,141
2023-03-10 01:00:00,208
2023-03-10 02:00:00,183
2023-03-10 03:00:00,208
2023-03-10 04:00:00,195
2023-03-10 05:00:00,188
2023-03-10 06:00:00,238
2023-03-10 07:00:00,247
2023-03-10 08:00:00,223
2023-03-10 09:00:00,211
2023-03-10 10:00:00,178
2023-03-10 11:00:00,189
2023-03-10 12:00:00,243
2023-03-10 13:00:00,228
2023-03-10 14:00:00,229
2023-03-10 15:00:00,221
2023-03-10 16:00:00,223
2023-03-10 17:00:00,244
2023-03-10 18:00:00,275
2023-03-10 19:00:00,235
2023-03-10 20:00:00,246
2023-03-10 21:00:00,243
2023-03-10 22:00:00,242
2023-03-10 23:00:00,240
2023-03-11 00:00:00,227
2023-03-11 01:00:00,262
2023-03-11 02:00:00,186
2023-03-11 03:00:00,177
2023-03-11 04:00:00,186
2023-03-11 05:00:00,188
2023-03-11 06:00:00,203
2023-03-11 07:00:00,220
2023-03-11 08:00:00,261
2023-03-11 09:00:00,199
2023-03-11 10:00:00,198
2023-03-11 11:00:00,181
2023-03-11 12:00:00,219
2023-03-11 13:00:00,250
2023-03-11 14:00:00,240
2023-03-11 15:00:00,227
2023-03-11 16:00:00,213
2023-03-11 17:00:00,136
2023-03-11 18:00:00,146
2023-03-11 19:00:00,183
2023-03-11 20:00:00,238
2023-03-11 21:00:00,201
2023-03-11 22:00:00,174
2023-03-11 23:00:00,234
2023-03-12 00:00:00,264
2023-03-12 01:00:00,267
2023-03-12 02:00:00,269
2023-03-12 03:00:00,176
2023-03-12 04:00:00,232
2023-03-12 05:00:00,255
2023-03-12 06:00:00,300
2023-03-12 07:00:00,285
2023-03-12 08:00:00,207
2023-03-12 09:00:00,134
2023-03-12 10:00:00,145
2023-03-12 11:00:00,210
2023-03-12 12:00:00,243
2023-03-12 13:00:00,234
2023-03-12 14:00:00,242
2023-03-12 15:00:00,229
2023-03-12 16:00:00,209
2023-03-12 17:00:00,220
2023-03-12 18:00:00,229
2023-03-12 19:00:00,244
2023-03-12 20:00:00,254
2023-03-12 21:00:00,199
2023-03-12 22:00:00,239
2023-03-12 23:00:00,208
2023-03-13 00:00:00,217
2023-03-13 01:00:00,242
2023-03-13 02:00:00,269
2023-03-13 03:00:00,268
2023-03-13 04:00:00,257
2023-03-13 05:00:00,239
2023-03-13 06:00:00,244
2023-03-13 07:00:00,262
2023-03-13 08:00:00,211
2023-03-13 09:00:00,159
2023-03-13 10:00:00,125
2023-03-13 11:00:00,133
2023-03-13 12:00:00,246
2023-03-13 13:00:00,243
2023-03-13 14:00:00,131
2023-03-13 15:00:00,121
2023-03-13 16:00:00,149
2023-03-13 17:00:00,148
2023-03-13 18:00:00,217
2023-03-13 19:00:00,234
2023-03-13 20:00:00,219
2023-03-13 21:00:00,179
2023-03-13 22:00:00,243
2023-03-13 23:00:00,148
2023-03-14 00:00:00,198
2023-03-14 01:00:00,196
2023-03-14 02:00:00,169
2023-03-14 03:00:00,159
2023-03-14 04:00:00,135
2023-03-14 05:00:00,166
2023-03-14 06:00:00,207
2023-03-14 07:00:00,231
2023-03-14 08:00:00,192
2023-03-14 09:00:00,167
2023-03-14 10:00:00,141
2023-03-14 11:00:00,204
2023-03-14 12:00:00,153
2023-03-14 13:00:00,146
2023-03-14 14:00:00,147
2023-03-14 15:00:00,98.3
2023-03-14 16:00:00,93.7
2023-03-14 17:00:00,126
2023-03-14 18:00:00,150
2023-03-14 19:00:00,237
2023-03-14 20:00:00,274
2023-03-14 21:00:00,240
2023-03-14 22:00:00,212
2023-03-14 23:00:00,257
2023-03-15 00:00:00,280
2023-03-15 01:00:00,221
2023-03-15 02:00:00,279
2023-03-15 03:00:00,174
2023-03-15 04:00:00,182
2023-03-15 05:00:00,202
2023-03-15 06:00:00,225
2023-03-15 07:00:00,164
2023-03-15 08:00:00,156
2023-03-15 09:00:00,205
2023-03-15 10:00:00,134
2023-03-15 11:00:00,168
2023-03-15 12:00:00,134
2023-03-15 13:00:00,145
2023-03-15 14:00:00,121
2023-03-15 15:00:00,145
2023-03-15 16:00:00,149
2023-03-15 17:00:00,197
2023-03-15 18:00:00,227
2023-03-15 19:00:00,250
2023-03-15 20:00:00,245
2023-03-15 21:00:00,265
2023-03-15 22:00:00,241
2023-03-15 23:00:00,210
2023-03-16 00:00:00,246
2023-03-16 01:00:00,282
2023-03-16 02:00:00,229
2023-03-16 03:00:00,241
2023-03-16 04:00:00,229
2023-03-16 05:00:00,156
2023-03-16 06:00:00,247
2023-03-16 07:00:00,248
2023-03-16 08:00:00,144
2023-03-16 09:00:00,151
2023-03-16 10:00:00,204
2023-03-16 11:00:00,148
2023-03-16 12:00:00,182
2023-03-16 13:00:00,128
2023-03-16 14:00:00,134
2023-03-16 15:00:00,165
2023-03-16 16:00:00,232
2023-03-16 17:00:00,112
2023-03-16 18:00:00,334
2023-03-16 19:00:00,181
2023-03-16 20:00:00,215
2023-03-16 21:00:00,220
2023-03-16 22:00:00,248
2023-03-16 23:00:00,193
2023-03-17 00:00:00,210
2023-03-17 01:00:00,235
2023-03-17 02:00:00,233
2023-03-17 03:00:00,208
2023-03-17 04:00:00,222
2023-03-17 05:00:00,213
2023-03-17 06:00:00,208
2023-03-17 07:00:00,275
2023-03-17 08:00:00,116
2023-03-17 09:00:00,141
2023-03-17 10:00:00,159
2023-03-17 11:00:00,206
2023-03-17 12:00:00,128
2023-03-17 13:00:00,150
2023-03-17 14:00:00,158
2023-03-17 15:00:00,129
2023-03-17 16:00:00,158
2023-03-17 17:00:00,245
2023-03-17 18:00:00,188
2023-03-17 19:00:00,146
2023-03-17 20:00:00,212
2023-03-17 21:00:00,258
2023-03-17 22:00:00,215
2023-03-17 23:00:00,221
2023-03-18 00:00:00,222
2023-03-18 01:00:00,131
2023-03-18 02:00:00,241
2023-03-18 03:00:00,282
2023-03-18 04:00:00,261
2023-03-18 05:00:00,176
2023-03-18 06:00:00,229
2023-03-18 07:00:00,254
2023-03-18 08:00:00,233
2023-03-18 09:00:00,129
2023-03-18 10:00:00,177
2023-03-18 11:00:00,138
2023-03-18 12:00:00,155
2023-03-18 13:00:00,139
2023-03-18 14:00:00,140
2023-03-18 15:00:00,149
2023-03-18 16:00:00,182
2023-03-18 17:00:00,151
2023-03-18 18:00:00,198
2023-03-18 19:00:00,267
2023-03-18 20:00:00,225
2023-03-18 21:00:00,225
2023-03-18 22:00:00,262
2023-03-18 23:00:00,251
2023-03-19 00:00:00,243
2023-03-19 01:00:00,276
2023-03-19 02:00:00,261
2023-03-19 03:00:00,216
2023-03-19 04:00:00,257
2023-03-19 05:00:00,275
2023-03-19 06:00:00,233
2023-03-19 07:00:00,211
2023-03-19 08:00:00,192
2023-03-19 09:00:00,165
2023-03-19 10:00:00,194
2023-03-19 11:00:00,207
2023-03-19 12:00:00,204
2023-03-19 13:00:00,143
2023-03-19 14:00:00,199
2023-03-19 15:00:00,190
2023-03-19 16:00:00,212
2023-03-19 17:00:00,226
2023-03-19 18:00:00,237
2023-03-19 19:00:00,181
2023-03-19 20:00:00,198
2023-03-19 21:00:00,205
2023-03-19 22:00:00,163
2023-03-19 23:00:00,190
2023-03-20 00:00:00,207
2023-03-20 01:00:00,274
2023-03-20 02:00:00,236
2023-03-20 03:00:00,223
2023-03-20 04:00:00,133
2023-03-20 05:00:00,191
2023-03-20 06:00:00,221
2023-03-20 07:00:00,194
2023-03-20 08:00:00,225
2023-03-20 09:00:00,233
2023-03-20 10:00:00,245
2023-03-20 11:00:00,250
2023-03-20 12:00:00,207
2023-03-20 13:00:00,220
2023-03-20 14:00:00,253
2023-03-20 15:00:00,200
2023-03-20 16:00:00,109
2023-03-20 17:00:00,291
2023-03-20 18:00:00,212
2023-03-20 19:00:00,225
2023-03-20 20:00:00,226
2023-03-20 21:00:00,241
2023-03-20 22:00:00,224
2023-03-20 23:00:00,206
2023-03-21 00:00:00,215
2023-03-21 01:00:00,168
2023-03-21 02:00:00,173
2023-03-21 03:00:00,218
2023-03-21 04:00:00,233
2023-03-21 05:00:00,248
2023-03-21 06:00:00,184
2023-03-21 07:00:00,185
2023-03-21 08:00:00,200
2023-03-21 09:00:00,173
2023-03-21 10:00:00,234
2023-03-21 11:00:00,215
2023-03-21 12:00:00,213
2023-03-21 13:00:00,204
2023-03-21 14:00:00,167
2023-03-21 15:00:00,196
2023-03-21 16:00:00,122
2023-03-21 17:00:00,228
2023-03-21 18:00:00,224
2023-03-21 19:00:00,229
2023-03-21 20:00:00,227
2023-03-21 21:00:00,224
2023-03-21 22:00:00,208
2023-03-21 23:00:00,174
2023-03-22 00:00:00,189
2023-03-22 01:00:00,240
2023-03-22 02:00:00,248
2023-03-22 03:00:00,241
2023-03-22 04:00:00,247
2023-03-22 05:00:00,199
2023-03-22 06:00:00,135
2023-03-22 07:00:00,166
2023-03-22 08:00:00,150
2023-03-22 09:00:00,247
2023-03-22 10:00:00,180
2023-03-22 11:00:00,162
2023-03-22 12:00:00,224
2023-03-22 13:00:00,206
2023-03-22 14:00:00,279
2023-03-22 15:00:00,247
2023-03-22 16:00:00,233
2023-03-22 17:00:00,254
2023-03-22 18:00:00,338
2023-03-22 19:00:00,299
2023-03-22 20:00:00,232
2023-03-22 21:00:00,244
2023-03-22 22:00:00,273
2023-03-22 23:00:00,254
2023-03-23 00:00:00,166
2023-03-23 01:00:00,194
2023-03-23 02:00:00,153
2023-03-23 03:00:00,185
2023-03-23 04:00:00,137
2023-03-23 05:00:00,150
2023-03-23 06:00:00,181
2023-03-23 07:00:00,164
2023-03-23 08:00:00,280
2023-03-23 09:00:00,65.9
2023-03-23 10:00:00,131
2023-03-23 11:00:00,175
2023-03-23 12:00:00,192
2023-03-23 13:00:00,128
2023-03-23 14:00:00,274
2023-03-23 15:00:00,185
2023-03-23 16:00:00,188
2023-03-23 17:00:00,289
2023-03-23 18:00:00,325
2023-03-23 19:00:00,320

