"Time","wspd {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-06-03 18:00:00,0.959 m/s
2023-06-03 19:00:00,0.511 m/s
2023-06-03 20:00:00,0.165 m/s
2023-06-03 21:00:00,0.489 m/s
2023-06-03 22:00:00,1.05 m/s
2023-06-03 23:00:00,0.983 m/s
2023-06-04 00:00:00,1.33 m/s
2023-06-04 01:00:00,0.489 m/s
2023-06-04 02:00:00,0.648 m/s
2023-06-04 03:00:00,0.0857 m/s
2023-06-04 04:00:00,0.00800 m/s
2023-06-04 05:00:00,0 m/s
2023-06-04 08:00:00,0 m/s
2023-06-04 09:00:00,0.0400 m/s
2023-06-04 10:00:00,0.204 m/s
2023-06-04 11:00:00,0.500 m/s
2023-06-04 12:00:00,0.770 m/s
2023-06-04 13:00:00,0.454 m/s
2023-06-04 14:00:00,0.435 m/s
2023-06-04 15:00:00,0.288 m/s
2023-06-04 16:00:00,0.154 m/s
2023-06-04 17:00:00,0.0240 m/s
2023-06-04 18:00:00,0.0385 m/s
2023-06-04 19:00:00,0.441 m/s
2023-06-04 20:00:00,0.809 m/s
2023-06-04 21:00:00,0.309 m/s
2023-06-04 22:00:00,0.210 m/s
2023-06-04 23:00:00,0.107 m/s
2023-06-05 00:00:00,0.621 m/s
2023-06-05 01:00:00,0.444 m/s
2023-06-05 02:00:00,0.256 m/s
2023-06-05 03:00:00,0.148 m/s
2023-06-05 04:00:00,0.0552 m/s
2023-06-05 05:00:00,0.00741 m/s
2023-06-05 06:00:00,0.0214 m/s
2023-06-05 07:00:00,0.0385 m/s
2023-06-05 08:00:00,0.00690 m/s
2023-06-05 09:00:00,0.0750 m/s
2023-06-05 10:00:00,0.0370 m/s
2023-06-05 11:00:00,0.0727 m/s
2023-06-05 12:00:00,0.0241 m/s
2023-06-05 13:00:00,0.0261 m/s
2023-06-05 14:00:00,0.0857 m/s
2023-06-05 15:00:00,0.0565 m/s
2023-06-05 16:00:00,0.190 m/s
2023-06-05 17:00:00,0.0154 m/s
2023-06-05 18:00:00,0.00870 m/s
2023-06-05 19:00:00,1.07 m/s
2023-06-05 20:00:00,1.67 m/s
2023-06-05 21:00:00,1.52 m/s
2023-06-05 22:00:00,0.872 m/s
2023-06-05 23:00:00,0.596 m/s
2023-06-06 00:00:00,0.383 m/s
2023-06-06 01:00:00,0.832 m/s
2023-06-06 02:00:00,0.544 m/s
2023-06-06 03:00:00,0.400 m/s
2023-06-06 04:00:00,0.268 m/s
2023-06-06 05:00:00,0.00800 m/s
2023-06-06 06:00:00,0.0133 m/s
2023-06-06 07:00:00,0.0759 m/s
2023-06-06 08:00:00,0.0207 m/s
2023-06-06 09:00:00,0.200 m/s
2023-06-06 10:00:00,1.01 m/s
2023-06-06 11:00:00,0.505 m/s
2023-06-06 12:00:00,0.168 m/s
2023-06-06 13:00:00,0.419 m/s
2023-06-06 14:00:00,0.335 m/s
2023-06-06 15:00:00,0.0167 m/s
2023-06-06 16:00:00,0.337 m/s
2023-06-06 17:00:00,0.543 m/s
2023-06-06 18:00:00,1.13 m/s
2023-06-06 19:00:00,1.01 m/s
2023-06-06 20:00:00,0.894 m/s
2023-06-06 21:00:00,0.743 m/s
2023-06-06 22:00:00,0.818 m/s
2023-06-06 23:00:00,0.387 m/s
2023-06-07 00:00:00,0.0577 m/s
2023-06-07 01:00:00,0.0308 m/s
2023-06-07 02:00:00,0 m/s
2023-06-07 03:00:00,0 m/s
2023-06-07 04:00:00,0.0133 m/s
2023-06-07 05:00:00,0.0138 m/s
2023-06-07 06:00:00,0 m/s
2023-06-07 07:00:00,0 m/s
2023-06-07 08:00:00,0 m/s
2023-06-07 09:00:00,0 m/s
2023-06-07 10:00:00,0.357 m/s
2023-06-07 11:00:00,0.521 m/s
2023-06-07 12:00:00,0.208 m/s
2023-06-07 13:00:00,0.188 m/s
2023-06-07 14:00:00,0.580 m/s
2023-06-07 15:00:00,0.311 m/s
2023-06-07 16:00:00,0.619 m/s
2023-06-07 17:00:00,0.539 m/s
2023-06-07 18:00:00,0.664 m/s
2023-06-07 19:00:00,0.0478 m/s
2023-06-07 20:00:00,0.0556 m/s
2023-06-07 21:00:00,0 m/s
2023-06-07 22:00:00,0.0273 m/s
2023-06-07 23:00:00,0 m/s
2023-06-08 00:00:00,0 m/s
2023-06-08 01:00:00,0 m/s
2023-06-08 02:00:00,0 m/s
2023-06-08 03:00:00,0 m/s
2023-06-08 04:00:00,0 m/s
2023-06-08 05:00:00,0 m/s
2023-06-08 06:00:00,0.225 m/s
2023-06-08 07:00:00,0.126 m/s
2023-06-08 08:00:00,0.0240 m/s
2023-06-08 09:00:00,0.189 m/s
2023-06-08 10:00:00,0.380 m/s
2023-06-08 11:00:00,0.695 m/s
2023-06-08 12:00:00,0.830 m/s
2023-06-08 13:00:00,0.355 m/s
2023-06-08 14:00:00,0.452 m/s
2023-06-08 15:00:00,0.535 m/s
2023-06-08 16:00:00,1.06 m/s
2023-06-08 17:00:00,0.253 m/s
2023-06-08 18:00:00,0.183 m/s
2023-06-08 19:00:00,0.146 m/s
2023-06-08 20:00:00,0.00769 m/s
2023-06-08 21:00:00,0 m/s
2023-06-08 22:00:00,0.00833 m/s
2023-06-08 23:00:00,0.0154 m/s
2023-06-09 00:00:00,0.0207 m/s
2023-06-09 01:00:00,0.0222 m/s
2023-06-09 02:00:00,0.0160 m/s
2023-06-09 03:00:00,0 m/s
2023-06-09 04:00:00,0 m/s
2023-06-09 05:00:00,0 m/s
2023-06-09 06:00:00,0 m/s
2023-06-09 07:00:00,0 m/s
2023-06-09 08:00:00,0.0217 m/s
2023-06-09 09:00:00,0.103 m/s
2023-06-09 10:00:00,0.358 m/s
2023-06-09 11:00:00,1.15 m/s
2023-06-09 12:00:00,0.852 m/s
2023-06-09 13:00:00,0.921 m/s
2023-06-09 14:00:00,0.525 m/s
2023-06-09 15:00:00,0.808 m/s
2023-06-09 16:00:00,0.755 m/s
2023-06-09 17:00:00,1.19 m/s
2023-06-09 18:00:00,1.73 m/s
2023-06-09 19:00:00,0.971 m/s
2023-06-09 20:00:00,1.04 m/s
2023-06-09 21:00:00,0.996 m/s
2023-06-09 22:00:00,0.938 m/s
2023-06-09 23:00:00,0.804 m/s
2023-06-10 00:00:00,1.31 m/s
2023-06-10 01:00:00,1.44 m/s
2023-06-10 02:00:00,0.726 m/s
2023-06-10 03:00:00,0.220 m/s
2023-06-10 04:00:00,0.0931 m/s
2023-06-10 05:00:00,0.100 m/s
2023-06-10 06:00:00,0 m/s
2023-06-10 07:00:00,0.187 m/s
2023-06-10 08:00:00,0.503 m/s
2023-06-10 09:00:00,1.16 m/s
2023-06-10 10:00:00,1.04 m/s
2023-06-10 11:00:00,0.618 m/s
2023-06-10 12:00:00,0.832 m/s
2023-06-10 13:00:00,0.563 m/s
2023-06-10 14:00:00,0.713 m/s
2023-06-10 15:00:00,0.638 m/s
2023-06-10 16:00:00,0.755 m/s
2023-06-10 17:00:00,0.560 m/s
2023-06-10 18:00:00,0.410 m/s
2023-06-10 19:00:00,0.347 m/s
2023-06-10 20:00:00,0.883 m/s
2023-06-10 21:00:00,1.67 m/s
2023-06-10 22:00:00,1.74 m/s
2023-06-10 23:00:00,1.81 m/s
2023-06-11 00:00:00,1.41 m/s
2023-06-11 01:00:00,0.993 m/s
2023-06-11 02:00:00,1.54 m/s
2023-06-11 03:00:00,1.08 m/s
2023-06-11 04:00:00,1.11 m/s
2023-06-11 05:00:00,0.500 m/s
2023-06-11 06:00:00,0.527 m/s
2023-06-11 07:00:00,0.483 m/s
2023-06-11 08:00:00,0.445 m/s
2023-06-11 09:00:00,0.550 m/s
2023-06-11 10:00:00,0.541 m/s
2023-06-11 11:00:00,0.828 m/s
2023-06-11 12:00:00,1.22 m/s
2023-06-11 13:00:00,0.671 m/s
2023-06-11 14:00:00,1.63 m/s
2023-06-11 15:00:00,1.63 m/s
2023-06-11 16:00:00,2.64 m/s
2023-06-11 17:00:00,2.12 m/s
2023-06-11 18:00:00,2.38 m/s
2023-06-11 19:00:00,2.22 m/s
2023-06-11 20:00:00,2.44 m/s
2023-06-11 21:00:00,2.87 m/s
2023-06-11 22:00:00,3.55 m/s
2023-06-11 23:00:00,1.71 m/s
2023-06-12 00:00:00,1.68 m/s
2023-06-12 01:00:00,1.08 m/s
2023-06-12 02:00:00,1.13 m/s
2023-06-12 03:00:00,2.08 m/s
2023-06-12 04:00:00,2.46 m/s
2023-06-12 05:00:00,0.997 m/s
2023-06-12 06:00:00,0.240 m/s
2023-06-12 07:00:00,0.373 m/s
2023-06-12 08:00:00,0.752 m/s
2023-06-12 09:00:00,1.05 m/s
2023-06-12 10:00:00,0.931 m/s
2023-06-12 11:00:00,0.740 m/s
2023-06-12 12:00:00,0.848 m/s
2023-06-12 13:00:00,1.02 m/s
2023-06-12 14:00:00,0.810 m/s
2023-06-12 15:00:00,0.738 m/s
2023-06-12 16:00:00,0.287 m/s
2023-06-12 17:00:00,0.403 m/s
2023-06-12 18:00:00,1.11 m/s
2023-06-12 19:00:00,1.14 m/s
2023-06-12 20:00:00,1.74 m/s
2023-06-12 21:00:00,2.61 m/s
2023-06-12 22:00:00,1.49 m/s
2023-06-12 23:00:00,1.36 m/s
2023-06-13 00:00:00,1.23 m/s
2023-06-13 01:00:00,1.83 m/s
2023-06-13 02:00:00,1.48 m/s
2023-06-13 03:00:00,2.06 m/s
2023-06-13 04:00:00,1.94 m/s
2023-06-13 05:00:00,1.58 m/s
2023-06-13 06:00:00,0.993 m/s
2023-06-13 07:00:00,1.12 m/s
2023-06-13 08:00:00,1.30 m/s
2023-06-13 09:00:00,2.11 m/s
2023-06-13 10:00:00,1.65 m/s
2023-06-13 11:00:00,1.56 m/s
2023-06-13 12:00:00,0.996 m/s
2023-06-13 13:00:00,1.36 m/s
2023-06-13 14:00:00,1.55 m/s
2023-06-13 15:00:00,1.97 m/s
2023-06-13 16:00:00,1.29 m/s
2023-06-13 17:00:00,1.16 m/s
2023-06-13 18:00:00,0.869 m/s
2023-06-13 19:00:00,1.13 m/s
2023-06-13 20:00:00,0.737 m/s
2023-06-13 21:00:00,1.02 m/s
2023-06-13 22:00:00,1.31 m/s
2023-06-13 23:00:00,1.60 m/s
2023-06-14 00:00:00,1.30 m/s
2023-06-14 01:00:00,0.789 m/s
2023-06-14 02:00:00,1.07 m/s
2023-06-14 03:00:00,1.14 m/s
2023-06-14 04:00:00,0.966 m/s
2023-06-14 05:00:00,1.32 m/s
2023-06-14 06:00:00,1.36 m/s
2023-06-14 07:00:00,0.796 m/s
2023-06-14 08:00:00,0.200 m/s
2023-06-14 09:00:00,1.09 m/s
2023-06-14 10:00:00,0.820 m/s
2023-06-14 11:00:00,0.960 m/s
2023-06-14 12:00:00,1.19 m/s
2023-06-14 13:00:00,1.05 m/s
2023-06-14 14:00:00,0.363 m/s
2023-06-14 15:00:00,0.663 m/s
2023-06-14 16:00:00,1.12 m/s
2023-06-14 17:00:00,0.979 m/s
2023-06-14 18:00:00,1.92 m/s
2023-06-14 19:00:00,2.62 m/s
2023-06-14 20:00:00,2.55 m/s
2023-06-14 21:00:00,1.93 m/s
2023-06-14 22:00:00,0.985 m/s
2023-06-14 23:00:00,1.23 m/s
2023-06-15 00:00:00,1.03 m/s
2023-06-15 01:00:00,0.690 m/s
2023-06-15 02:00:00,0.896 m/s
2023-06-15 03:00:00,0.579 m/s
2023-06-15 04:00:00,0.690 m/s
2023-06-15 05:00:00,0.300 m/s
2023-06-15 06:00:00,0.436 m/s
2023-06-15 07:00:00,0.312 m/s
2023-06-15 08:00:00,0.257 m/s
2023-06-15 09:00:00,0.476 m/s
2023-06-15 10:00:00,0.637 m/s
2023-06-15 11:00:00,0.996 m/s
2023-06-15 12:00:00,0.983 m/s
2023-06-15 13:00:00,0.445 m/s
2023-06-15 14:00:00,0.432 m/s
2023-06-15 15:00:00,0.914 m/s
2023-06-15 16:00:00,0.824 m/s
2023-06-15 17:00:00,0.129 m/s
2023-06-15 18:00:00,0.792 m/s
2023-06-15 19:00:00,1.31 m/s
2023-06-15 20:00:00,1.90 m/s
2023-06-15 21:00:00,1.84 m/s
2023-06-15 22:00:00,1.34 m/s
2023-06-15 23:00:00,1.57 m/s
2023-06-16 00:00:00,0.844 m/s
2023-06-16 01:00:00,1.13 m/s
2023-06-16 02:00:00,1.04 m/s
2023-06-16 03:00:00,0.989 m/s
2023-06-16 04:00:00,0.596 m/s
2023-06-16 05:00:00,0.432 m/s
2023-06-16 06:00:00,0.615 m/s
2023-06-16 07:00:00,0.891 m/s
2023-06-16 08:00:00,0.692 m/s
2023-06-16 09:00:00,1.20 m/s
2023-06-16 10:00:00,1.35 m/s
2023-06-16 11:00:00,1.33 m/s
2023-06-16 12:00:00,1.27 m/s
2023-06-16 13:00:00,1.45 m/s
2023-06-16 14:00:00,1.32 m/s
2023-06-16 15:00:00,1.10 m/s
2023-06-16 16:00:00,0.912 m/s
2023-06-16 17:00:00,1.02 m/s
2023-06-16 18:00:00,1.34 m/s
2023-06-16 19:00:00,2.22 m/s
2023-06-16 20:00:00,2.61 m/s
2023-06-16 21:00:00,2.16 m/s
2023-06-16 22:00:00,1.69 m/s
2023-06-16 23:00:00,1.63 m/s
2023-06-17 00:00:00,1.41 m/s
2023-06-17 01:00:00,1.08 m/s
2023-06-17 02:00:00,0.866 m/s
2023-06-17 03:00:00,1.43 m/s
2023-06-17 04:00:00,1.53 m/s
2023-06-17 05:00:00,1.16 m/s
2023-06-17 06:00:00,1.02 m/s
2023-06-17 07:00:00,1.20 m/s
2023-06-17 08:00:00,0.723 m/s
2023-06-17 09:00:00,0.977 m/s
2023-06-17 10:00:00,1.86 m/s
2023-06-17 11:00:00,2.24 m/s
2023-06-17 12:00:00,1.75 m/s
2023-06-17 13:00:00,1.78 m/s
2023-06-17 14:00:00,1.56 m/s
2023-06-17 15:00:00,1.15 m/s
2023-06-17 16:00:00,0.813 m/s
2023-06-17 17:00:00,0.997 m/s
2023-06-17 18:00:00,1.53 m/s
2023-06-17 19:00:00,1.57 m/s
2023-06-17 20:00:00,2.06 m/s
2023-06-17 21:00:00,1.31 m/s
2023-06-17 22:00:00,0.989 m/s
2023-06-17 23:00:00,1.92 m/s
2023-06-18 00:00:00,3.07 m/s
2023-06-18 01:00:00,1.88 m/s
2023-06-18 02:00:00,0.755 m/s
2023-06-18 03:00:00,0.666 m/s
2023-06-18 04:00:00,0.147 m/s
2023-06-18 05:00:00,0.400 m/s
2023-06-18 06:00:00,0.645 m/s
2023-06-18 07:00:00,0.730 m/s
2023-06-18 08:00:00,0.596 m/s
2023-06-18 09:00:00,1.17 m/s
2023-06-18 10:00:00,2.23 m/s
2023-06-18 11:00:00,2.49 m/s
2023-06-18 12:00:00,1.91 m/s
2023-06-18 13:00:00,1.70 m/s
2023-06-18 14:00:00,1.27 m/s
2023-06-18 15:00:00,1.92 m/s
2023-06-18 16:00:00,2.13 m/s
2023-06-18 17:00:00,1.68 m/s
2023-06-18 18:00:00,0.997 m/s
2023-06-18 19:00:00,0.448 m/s
2023-06-18 20:00:00,0.810 m/s
2023-06-18 21:00:00,1.38 m/s
2023-06-18 22:00:00,1.29 m/s
2023-06-18 23:00:00,0.887 m/s
2023-06-19 00:00:00,0.897 m/s
2023-06-19 01:00:00,0.455 m/s
2023-06-19 02:00:00,0.787 m/s
2023-06-19 03:00:00,0.957 m/s
2023-06-19 04:00:00,1.08 m/s
2023-06-19 05:00:00,0.833 m/s
2023-06-19 06:00:00,0.733 m/s
2023-06-19 07:00:00,0.777 m/s
2023-06-19 08:00:00,0.934 m/s
2023-06-19 09:00:00,1.87 m/s
2023-06-19 10:00:00,1.26 m/s
2023-06-19 11:00:00,1.37 m/s
2023-06-19 12:00:00,1.36 m/s
2023-06-19 13:00:00,0.952 m/s
2023-06-19 14:00:00,1.42 m/s
2023-06-19 15:00:00,1.54 m/s
2023-06-19 16:00:00,0.948 m/s
2023-06-19 17:00:00,0.762 m/s
2023-06-19 18:00:00,0.720 m/s
2023-06-19 19:00:00,1.05 m/s
2023-06-19 20:00:00,0.993 m/s
2023-06-19 21:00:00,1.17 m/s
2023-06-19 22:00:00,1.09 m/s
2023-06-19 23:00:00,1.22 m/s
2023-06-20 00:00:00,0.560 m/s
2023-06-20 01:00:00,0.367 m/s
2023-06-20 02:00:00,1.09 m/s
2023-06-20 03:00:00,2.35 m/s
2023-06-20 04:00:00,1.82 m/s
2023-06-20 05:00:00,0.461 m/s
2023-06-20 06:00:00,1.39 m/s
2023-06-20 07:00:00,1.80 m/s
2023-06-20 08:00:00,1.24 m/s
2023-06-20 09:00:00,1.47 m/s
2023-06-20 10:00:00,1.85 m/s
2023-06-20 11:00:00,2.03 m/s
2023-06-20 12:00:00,2.36 m/s
2023-06-20 13:00:00,1.90 m/s
2023-06-20 14:00:00,1.73 m/s
2023-06-20 15:00:00,2.01 m/s
2023-06-20 16:00:00,1.54 m/s
2023-06-20 17:00:00,1.60 m/s
2023-06-20 18:00:00,1.68 m/s
2023-06-20 19:00:00,2.29 m/s
2023-06-20 20:00:00,2.09 m/s
2023-06-20 21:00:00,2.28 m/s
2023-06-20 22:00:00,1.79 m/s
2023-06-20 23:00:00,1.97 m/s
2023-06-21 00:00:00,0.931 m/s
2023-06-21 01:00:00,1.10 m/s
2023-06-21 02:00:00,1.43 m/s
2023-06-21 03:00:00,1.53 m/s
2023-06-21 04:00:00,1.29 m/s
2023-06-21 05:00:00,1.23 m/s
2023-06-21 06:00:00,1.46 m/s
2023-06-21 07:00:00,0.800 m/s
2023-06-21 08:00:00,0.969 m/s
2023-06-21 09:00:00,0.989 m/s
2023-06-21 10:00:00,1.18 m/s
2023-06-21 11:00:00,0.910 m/s
2023-06-21 12:00:00,1.77 m/s
2023-06-21 13:00:00,1.75 m/s
2023-06-21 14:00:00,2.40 m/s
2023-06-21 15:00:00,2.38 m/s
2023-06-21 16:00:00,2.23 m/s
2023-06-21 17:00:00,2.26 m/s
2023-06-21 18:00:00,2.38 m/s
2023-06-21 19:00:00,2.47 m/s
2023-06-21 20:00:00,2.82 m/s
2023-06-21 21:00:00,3.14 m/s
2023-06-21 22:00:00,2.80 m/s
2023-06-21 23:00:00,2.63 m/s
2023-06-22 00:00:00,2.45 m/s
2023-06-22 01:00:00,1.07 m/s
2023-06-22 02:00:00,0.728 m/s
2023-06-22 03:00:00,0.620 m/s
2023-06-22 04:00:00,0.893 m/s
2023-06-22 05:00:00,0.573 m/s
2023-06-22 06:00:00,0.459 m/s
2023-06-22 07:00:00,0.434 m/s
2023-06-22 08:00:00,0.232 m/s
2023-06-22 09:00:00,1.10 m/s
2023-06-22 10:00:00,1.58 m/s
2023-06-22 11:00:00,1.74 m/s
2023-06-22 12:00:00,1.41 m/s
2023-06-22 13:00:00,1.32 m/s
2023-06-22 14:00:00,1.43 m/s
2023-06-22 15:00:00,1.50 m/s
2023-06-22 16:00:00,1.28 m/s
2023-06-22 17:00:00,1.16 m/s
2023-06-22 18:00:00,0.986 m/s
2023-06-22 19:00:00,1.49 m/s
2023-06-22 20:00:00,2.23 m/s
2023-06-22 21:00:00,1.78 m/s
2023-06-22 22:00:00,1.72 m/s
2023-06-22 23:00:00,1.57 m/s
2023-06-23 00:00:00,1.02 m/s
2023-06-23 01:00:00,0.476 m/s
2023-06-23 02:00:00,0.610 m/s
2023-06-23 03:00:00,1.21 m/s
2023-06-23 04:00:00,0.897 m/s
2023-06-23 05:00:00,0.328 m/s
2023-06-23 06:00:00,0.727 m/s
2023-06-23 07:00:00,0.333 m/s
2023-06-23 08:00:00,0.273 m/s
2023-06-23 09:00:00,1.07 m/s
2023-06-23 10:00:00,1.29 m/s
2023-06-23 11:00:00,1.24 m/s
2023-06-23 12:00:00,1.13 m/s
2023-06-23 13:00:00,0.714 m/s
2023-06-23 14:00:00,1.34 m/s
2023-06-23 15:00:00,1.31 m/s
2023-06-23 16:00:00,0.819 m/s
2023-06-23 17:00:00,0.690 m/s
2023-06-23 18:00:00,0.619 m/s
2023-06-23 19:00:00,1.47 m/s
2023-06-23 20:00:00,1.95 m/s
2023-06-23 21:00:00,2.24 m/s
2023-06-23 22:00:00,1.61 m/s
2023-06-23 23:00:00,2.38 m/s
2023-06-24 00:00:00,2.56 m/s
2023-06-24 01:00:00,1.90 m/s
2023-06-24 02:00:00,1.96 m/s
2023-06-24 03:00:00,1.42 m/s
2023-06-24 04:00:00,1.60 m/s
2023-06-24 05:00:00,1.34 m/s
2023-06-24 06:00:00,1.53 m/s
2023-06-24 07:00:00,0.568 m/s
2023-06-24 08:00:00,1.23 m/s
2023-06-24 09:00:00,2.31 m/s
2023-06-24 10:00:00,1.75 m/s
2023-06-24 11:00:00,2.06 m/s
2023-06-24 12:00:00,2.00 m/s
2023-06-24 13:00:00,1.96 m/s
2023-06-24 14:00:00,2.07 m/s
2023-06-24 15:00:00,2.57 m/s
2023-06-24 16:00:00,2.23 m/s
2023-06-24 17:00:00,2.17 m/s
2023-06-24 18:00:00,2.43 m/s
2023-06-24 19:00:00,2.39 m/s
2023-06-24 20:00:00,2.30 m/s
2023-06-24 21:00:00,1.92 m/s
2023-06-24 22:00:00,2.66 m/s
2023-06-24 23:00:00,1.67 m/s
2023-06-25 00:00:00,1.71 m/s
2023-06-25 01:00:00,1.19 m/s
2023-06-25 02:00:00,0.883 m/s
2023-06-25 03:00:00,1.65 m/s
2023-06-25 04:00:00,1.84 m/s
2023-06-25 05:00:00,2.10 m/s
2023-06-25 06:00:00,2.03 m/s
2023-06-25 07:00:00,2.13 m/s
2023-06-25 08:00:00,2.45 m/s
2023-06-25 09:00:00,2.61 m/s
2023-06-25 10:00:00,2.87 m/s
2023-06-25 11:00:00,2.39 m/s
2023-06-25 12:00:00,1.71 m/s
2023-06-25 13:00:00,1.78 m/s
2023-06-25 14:00:00,1.77 m/s
2023-06-25 15:00:00,2.40 m/s
2023-06-25 16:00:00,2.06 m/s
2023-06-25 17:00:00,1.46 m/s
2023-06-25 18:00:00,1.81 m/s
2023-06-25 19:00:00,1.89 m/s
2023-06-25 20:00:00,1.14 m/s
2023-06-25 21:00:00,1.69 m/s
2023-06-25 22:00:00,1.50 m/s
2023-06-25 23:00:00,1.81 m/s
2023-06-26 00:00:00,2.59 m/s
2023-06-26 01:00:00,1.93 m/s
2023-06-26 02:00:00,1.35 m/s
2023-06-26 03:00:00,1.25 m/s
2023-06-26 04:00:00,0.929 m/s
2023-06-26 05:00:00,0.593 m/s
2023-06-26 06:00:00,0.513 m/s
2023-06-26 07:00:00,0.630 m/s
2023-06-26 08:00:00,0.710 m/s
2023-06-26 09:00:00,1.11 m/s
2023-06-26 10:00:00,1.42 m/s
2023-06-26 11:00:00,1.19 m/s
2023-06-26 12:00:00,0.989 m/s
2023-06-26 13:00:00,0.821 m/s
2023-06-26 14:00:00,0.733 m/s
2023-06-26 15:00:00,0.977 m/s
2023-06-26 16:00:00,1.07 m/s
2023-06-26 17:00:00,1.21 m/s
2023-06-26 18:00:00,0.640 m/s
2023-06-26 19:00:00,1.84 m/s
2023-06-26 20:00:00,2.09 m/s
2023-06-26 21:00:00,1.43 m/s
2023-06-26 22:00:00,1.05 m/s
2023-06-26 23:00:00,1.46 m/s
2023-06-27 00:00:00,1.19 m/s
2023-06-27 01:00:00,1.24 m/s
2023-06-27 02:00:00,1.16 m/s
2023-06-27 03:00:00,1.34 m/s
2023-06-27 04:00:00,1.47 m/s
2023-06-27 05:00:00,1.21 m/s
2023-06-27 06:00:00,0.980 m/s
2023-06-27 07:00:00,1.13 m/s
2023-06-27 08:00:00,1.35 m/s
2023-06-27 09:00:00,0.727 m/s
2023-06-27 10:00:00,0.928 m/s
2023-06-27 11:00:00,0.753 m/s
2023-06-27 12:00:00,0.737 m/s
2023-06-27 13:00:00,0.804 m/s
2023-06-27 14:00:00,0.846 m/s
2023-06-27 15:00:00,1.21 m/s
2023-06-27 16:00:00,2.37 m/s
2023-06-27 17:00:00,2.64 m/s
2023-06-27 18:00:00,2.40 m/s
2023-06-27 19:00:00,2.61 m/s
2023-06-27 20:00:00,3.25 m/s
2023-06-27 21:00:00,2.50 m/s
2023-06-27 22:00:00,2.78 m/s
2023-06-27 23:00:00,3.10 m/s
2023-06-28 00:00:00,2.98 m/s
2023-06-28 01:00:00,1.53 m/s
2023-06-28 02:00:00,1.41 m/s
2023-06-28 03:00:00,0.713 m/s
2023-06-28 04:00:00,0.973 m/s
2023-06-28 05:00:00,0.253 m/s
2023-06-28 06:00:00,0.117 m/s
2023-06-28 07:00:00,0.160 m/s
2023-06-28 08:00:00,0.0931 m/s
2023-06-28 09:00:00,0.455 m/s
2023-06-28 10:00:00,0.683 m/s
2023-06-28 11:00:00,0.679 m/s
2023-06-28 12:00:00,0.948 m/s
2023-06-28 13:00:00,0.707 m/s
2023-06-28 14:00:00,0.854 m/s
2023-06-28 15:00:00,0.923 m/s
2023-06-28 16:00:00,0.707 m/s
2023-06-28 17:00:00,1.13 m/s
2023-06-28 18:00:00,0.900 m/s
2023-06-28 19:00:00,0.757 m/s
2023-06-28 20:00:00,1.41 m/s
2023-06-28 21:00:00,2.06 m/s
2023-06-28 22:00:00,2.04 m/s
2023-06-28 23:00:00,1.33 m/s
2023-06-29 00:00:00,2.00 m/s
2023-06-29 01:00:00,2.13 m/s
2023-06-29 02:00:00,2.02 m/s
2023-06-29 03:00:00,2.59 m/s
2023-06-29 04:00:00,3.16 m/s
2023-06-29 05:00:00,2.89 m/s
2023-06-29 06:00:00,1.79 m/s
2023-06-29 07:00:00,2.53 m/s
