"Time","wdir {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-01-28 04:00:00,258
2023-01-28 05:00:00,210
2023-01-28 06:00:00,143
2023-01-28 07:00:00,241
2023-01-28 08:00:00,220
2023-01-28 09:00:00,166
2023-01-28 10:00:00,100
2023-01-28 11:00:00,132
2023-01-28 12:00:00,110
2023-01-28 13:00:00,133
2023-01-28 14:00:00,115
2023-01-28 15:00:00,115
2023-01-28 16:00:00,97.5
2023-01-28 17:00:00,175
2023-01-28 18:00:00,228
2023-01-28 19:00:00,264
2023-01-28 20:00:00,238
2023-01-28 21:00:00,152
2023-01-28 22:00:00,191
2023-01-28 23:00:00,221
2023-01-29 00:00:00,191
2023-01-29 01:00:00,254
2023-01-29 02:00:00,252
2023-01-29 03:00:00,234
2023-01-29 04:00:00,262
2023-01-29 05:00:00,245
2023-01-29 06:00:00,173
2023-01-29 07:00:00,230
2023-01-29 08:00:00,229
2023-01-29 09:00:00,218
2023-01-29 10:00:00,225
2023-01-29 11:00:00,275
2023-01-29 12:00:00,226
2023-01-29 13:00:00,192
2023-01-29 14:00:00,215
2023-01-29 15:00:00,165
2023-01-29 17:00:00,169
2023-01-29 18:00:00,75.4
2023-01-29 19:00:00,216
2023-01-29 20:00:00,260
2023-01-29 21:00:00,239
2023-01-30 00:00:00,215
2023-01-30 01:00:00,308
2023-01-30 02:00:00,313
2023-01-30 03:00:00,208
2023-01-30 04:00:00,160
2023-01-30 05:00:00,267
2023-01-30 06:00:00,201
2023-01-30 07:00:00,311
2023-01-30 08:00:00,211
2023-01-30 09:00:00,113
2023-01-30 10:00:00,180
2023-01-30 11:00:00,126
2023-01-30 12:00:00,85.6
2023-01-30 13:00:00,124
2023-01-30 14:00:00,126
2023-01-30 15:00:00,103
2023-01-30 16:00:00,103
2023-01-30 17:00:00,125
2023-01-30 18:00:00,121
2023-01-30 19:00:00,105
2023-01-30 20:00:00,339
2023-01-30 21:00:00,280
2023-01-30 22:00:00,293
2023-01-30 23:00:00,314
2023-01-31 00:00:00,305
2023-01-31 01:00:00,314
2023-01-31 02:00:00,281
2023-01-31 03:00:00,291
2023-01-31 04:00:00,283
2023-01-31 05:00:00,38
2023-01-31 06:00:00,172
2023-01-31 07:00:00,261
2023-01-31 08:00:00,241
2023-01-31 09:00:00,258
2023-01-31 10:00:00,192
2023-01-31 11:00:00,284
2023-01-31 12:00:00,196
2023-01-31 18:00:00,275
2023-01-31 21:00:00,233
2023-01-31 22:00:00,254
2023-02-01 00:00:00,257

